"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
3.84135195818616,3,0.5,0.5,"normal",5,6,1500000
3.75740773758563,3,0.5,0.5,"normal",5,6,1500000
2.92796034491841,3,0.5,0.5,"normal",5,6,1500000
2.75970617656322,3,0.5,0.5,"normal",5,6,1500000
3.10501673195339,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
2.64121577213313,3,0.5,0.5,"normal",5,6,1500000
3.11416000608832,3,0.5,0.5,"normal",5,6,1500000
3.51667473797427,3,0.5,0.5,"normal",5,6,1500000
2.49473834302283,3,0.5,0.5,"normal",5,6,1500000
3.07573532355832,3,0.5,0.5,"normal",5,6,1500000
3.36134662530825,3,0.5,0.5,"normal",5,6,1500000
3.20496867680412,3,0.5,0.5,"normal",5,6,1500000
2.72232136536339,3,0.5,0.5,"normal",5,6,1500000
2.49916761322752,3,0.5,0.5,"normal",5,6,1500000
3.9776487425945,3,0.5,0.5,"normal",5,6,1500000
2.56231906272481,3,0.5,0.5,"normal",5,6,1500000
3.24966890900245,3,0.5,0.5,"normal",5,6,1500000
3.16001614745448,3,0.5,0.5,"normal",5,6,1500000
3.37689737453348,3,0.5,0.5,"normal",5,6,1500000
3.50994633029415,3,0.5,0.5,"normal",5,6,1500000
3.50800188088348,3,0.5,0.5,"normal",5,6,1500000
2.82513741951044,3,0.5,0.5,"normal",5,6,1500000
3.88704793963611,3,0.5,0.5,"normal",5,6,1500000
3.02125186352321,3,0.5,0.5,"normal",5,6,1500000
2.827583008831,3,0.5,0.5,"normal",5,6,1500000
3.6304758832046,3,0.5,0.5,"normal",5,6,1500000
2.5929673838628,3,0.5,0.5,"normal",5,6,1500000
3.10369957142994,3,0.5,0.5,"normal",5,6,1500000
2.7337399036731,3,0.5,0.5,"normal",5,6,1500000
3.00237750639037,3,0.5,0.5,"normal",5,6,1500000
3.0680116127637,3,0.5,0.5,"normal",5,6,1500000
3.06565226070364,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.85923865742369,3,0.5,0.5,"normal",5,6,1500000
2.70964386283409,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.98982402441618,3,0.5,0.5,"normal",5,6,1500000
2.64068273636513,3,0.5,0.5,"normal",5,6,1500000
2.29304622671197,3,0.5,0.5,"normal",5,6,1500000
2.7378567993446,3,0.5,0.5,"normal",5,6,1500000
2.61783862350409,3,0.5,0.5,"normal",5,6,1500000
3.13863222362625,3,0.5,0.5,"normal",5,6,1500000
3.86022917853124,3,0.5,0.5,"normal",5,6,1500000
2.25997840032917,3,0.5,0.5,"normal",5,6,1500000
3.15157338900828,3,0.5,0.5,"normal",5,6,1500000
2.23181976656826,3,0.5,0.5,"normal",5,6,1500000
3.14090173202549,3,0.5,0.5,"normal",5,6,1500000
2.61089997350787,3,0.5,0.5,"normal",5,6,1500000
3.49257268008527,3,0.5,0.5,"normal",5,6,1500000
3.66863773669263,3,0.5,0.5,"normal",5,6,1500000
2.97717547290604,3,0.5,0.5,"normal",5,6,1500000
2.48928052746777,3,0.5,0.5,"normal",5,6,1500000
3.67272874074542,3,0.5,0.5,"normal",5,6,1500000
2.39663723876762,3,0.5,0.5,"normal",5,6,1500000
3.69493926980796,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
2.35408809709517,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.60043652171765,3,0.5,0.5,"normal",5,6,1500000
4.1971486063311,3,0.5,0.5,"normal",5,6,1500000
2.50602483720506,3,0.5,0.5,"normal",5,6,1500000
2.36326723179305,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.25441356807231,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.43939057243583,3,0.5,0.5,"normal",5,6,1500000
3.01604821936084,3,0.5,0.5,"normal",5,6,1500000
1.73885061584227,3,0.5,0.5,"normal",5,6,1500000
3.20992921272059,3,0.5,0.5,"normal",5,6,1500000
3.61651819352146,3,0.5,0.5,"normal",5,6,1500000
2.66070718041018,3,0.5,0.5,"normal",5,6,1500000
3.37702413356485,3,0.5,0.5,"normal",5,6,1500000
3.12629324100796,3,0.5,0.5,"normal",5,6,1500000
3.02450309965642,3,0.5,0.5,"normal",5,6,1500000
2.91844046780788,3,0.5,0.5,"normal",5,6,1500000
3.37010812753993,3,0.5,0.5,"normal",5,6,1500000
2.64202379151101,3,0.5,0.5,"normal",5,6,1500000
3.46918215334212,3,0.5,0.5,"normal",5,6,1500000
3.40877092515933,3,0.5,0.5,"normal",5,6,1500000
2.01038075611097,3,0.5,0.5,"normal",5,6,1500000
3.77763544211209,3,0.5,0.5,"normal",5,6,1500000
2.4535963430843,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.53249153673976,3,0.5,0.5,"normal",5,6,1500000
2.86190559950409,3,0.5,0.5,"normal",5,6,1500000
3.03200417627483,3,0.5,0.5,"normal",5,6,1500000
2.39470615594877,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.78622961680936,3,0.5,0.5,"normal",5,6,1500000
2.84214286305139,3,0.5,0.5,"normal",5,6,1500000
3.88655885217741,3,0.5,0.5,"normal",5,6,1500000
3.92655647765396,3,0.5,0.5,"normal",5,6,1500000
2.03146039489725,3,0.5,0.5,"normal",5,6,1500000
3.09083771683746,3,0.5,0.5,"normal",5,6,1500000
3.28431308077167,3,0.5,0.5,"normal",5,6,1500000
2.93775162170776,3,0.5,0.5,"normal",5,6,1500000
3.04266631629324,3,0.5,0.5,"normal",5,6,1500000
3.12344089688818,3,0.5,0.5,"normal",5,6,1500000
3.60590740923635,3,0.5,0.5,"normal",5,6,1500000
4.36633804402313,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.17722693010573,3,0.5,0.5,"normal",5,6,1500000
3.10989067960436,3,0.5,0.5,"normal",5,6,1500000
2.7214622136426,3,0.5,0.5,"normal",5,6,1500000
3.41250680122494,3,0.5,0.5,"normal",5,6,1500000
2.65734568418405,3,0.5,0.5,"normal",5,6,1500000
2.73460169469577,3,0.5,0.5,"normal",5,6,1500000
3.8377698056464,3,0.5,0.5,"normal",5,6,1500000
4.16016585594656,3,0.5,0.5,"normal",5,6,1500000
2.984830906186,3,0.5,0.5,"normal",5,6,1500000
2.4544229975137,3,0.5,0.5,"normal",5,6,1500000
3.61244991257304,3,0.5,0.5,"normal",5,6,1500000
3.95216876328978,3,0.5,0.5,"normal",5,6,1500000
2.8140423166216,3,0.5,0.5,"normal",5,6,1500000
3.52890434007183,3,0.5,0.5,"normal",5,6,1500000
3.28381820510862,3,0.5,0.5,"normal",5,6,1500000
2.73043211109089,3,0.5,0.5,"normal",5,6,1500000
2.98250254417592,3,0.5,0.5,"normal",5,6,1500000
2.58255962282285,3,0.5,0.5,"normal",5,6,1500000
2.44321203222277,3,0.5,0.5,"normal",5,6,1500000
2.85729763813344,3,0.5,0.5,"normal",5,6,1500000
3.46291562063895,3,0.5,0.5,"normal",5,6,1500000
2.95193018740462,3,0.5,0.5,"normal",5,6,1500000
2.94787129972094,3,0.5,0.5,"normal",5,6,1500000
2.15955299061162,3,0.5,0.5,"normal",5,6,1500000
3.10283973418624,3,0.5,0.5,"normal",5,6,1500000
3.72280473590356,3,0.5,0.5,"normal",5,6,1500000
3.18757224675719,3,0.5,0.5,"normal",5,6,1500000
4.38603619091489,3,0.5,0.5,"normal",5,6,1500000
3.51362468677775,3,0.5,0.5,"normal",5,6,1500000
3.36649569291252,3,0.5,0.5,"normal",5,6,1500000
2.50918401556548,3,0.5,0.5,"normal",5,6,1500000
3.40194108217279,3,0.5,0.5,"normal",5,6,1500000
2.84315474419438,3,0.5,0.5,"normal",5,6,1500000
2.70973984018092,3,0.5,0.5,"normal",5,6,1500000
2.91173612918886,3,0.5,0.5,"normal",5,6,1500000
2.50210020790102,3,0.5,0.5,"normal",5,6,1500000
2.93080160025874,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.79201523239755,3,0.5,0.5,"normal",5,6,1500000
3.44044310305364,3,0.5,0.5,"normal",5,6,1500000
3.42165075996354,3,0.5,0.5,"normal",5,6,1500000
2.46239027261085,3,0.5,0.5,"normal",5,6,1500000
1.81079297730084,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.59285978802678,3,0.5,0.5,"normal",5,6,1500000
2.72922682829494,3,0.5,0.5,"normal",5,6,1500000
2.06219873751416,3,0.5,0.5,"normal",5,6,1500000
2.17389457274835,3,0.5,0.5,"normal",5,6,1500000
3.64408414633894,3,0.5,0.5,"normal",5,6,1500000
3.69592951595807,3,0.5,0.5,"normal",5,6,1500000
2.88266734432011,3,0.5,0.5,"normal",5,6,1500000
3.07188839596992,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
2.95728647602264,3,0.5,0.5,"normal",5,6,1500000
3.00817905227196,3,0.5,0.5,"normal",5,6,1500000
3.18284580824537,3,0.5,0.5,"normal",5,6,1500000
1.92873374722629,3,0.5,0.5,"normal",5,6,1500000
2.77218293335727,3,0.5,0.5,"normal",5,6,1500000
3.22902654642662,3,0.5,0.5,"normal",5,6,1500000
2.80828929264409,3,0.5,0.5,"normal",5,6,1500000
4.44800831637894,3,0.5,0.5,"normal",5,6,1500000
2.05833202292386,3,0.5,0.5,"normal",5,6,1500000
2.63555255184716,3,0.5,0.5,"normal",5,6,1500000
2.65316107041823,3,0.5,0.5,"normal",5,6,1500000
2.82355065589794,3,0.5,0.5,"normal",5,6,1500000
2.75285471168486,3,0.5,0.5,"normal",5,6,1500000
2.96007293894058,3,0.5,0.5,"normal",5,6,1500000
2.89873837264382,3,0.5,0.5,"normal",5,6,1500000
2.67691208436652,3,0.5,0.5,"normal",5,6,1500000
3.5769945913014,3,0.5,0.5,"normal",5,6,1500000
2.98810676604968,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
2.36760331115081,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
2.93054662953405,3,0.5,0.5,"normal",5,6,1500000
3.21639066624052,3,0.5,0.5,"normal",5,6,1500000
3.20892492368501,3,0.5,0.5,"normal",5,6,1500000
3.14121418667692,3,0.5,0.5,"normal",5,6,1500000
2.7084657507885,3,0.5,0.5,"normal",5,6,1500000
