"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
2.84956747463126,3,0.5,0.5,"normal",5,6,1500000
3.18549761527054,3,0.5,0.5,"normal",5,6,1500000
2.75765358333226,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
2.60937738330778,3,0.5,0.5,"normal",5,6,1500000
2.84163864449359,3,0.5,0.5,"normal",5,6,1500000
3.17770128288905,3,0.5,0.5,"normal",5,6,1500000
3.15811200161854,3,0.5,0.5,"normal",5,6,1500000
3.15162928622099,3,0.5,0.5,"normal",5,6,1500000
3.24716335070431,3,0.5,0.5,"normal",5,6,1500000
3.12061875126982,3,0.5,0.5,"normal",5,6,1500000
2.63515783783675,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.03720368807203,3,0.5,0.5,"normal",5,6,1500000
2.12654817424308,3,0.5,0.5,"normal",5,6,1500000
2.65555660106911,3,0.5,0.5,"normal",5,6,1500000
4.10782216483871,3,0.5,0.5,"normal",5,6,1500000
2.98546320602457,3,0.5,0.5,"normal",5,6,1500000
3.51239903981695,3,0.5,0.5,"normal",5,6,1500000
3.63003931627576,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.24937303664211,3,0.5,0.5,"normal",5,6,1500000
4.15838872419745,3,0.5,0.5,"normal",5,6,1500000
3.28560823954877,3,0.5,0.5,"normal",5,6,1500000
3.43936197310949,3,0.5,0.5,"normal",5,6,1500000
2.62136882801719,3,0.5,0.5,"normal",5,6,1500000
3.01676134249742,3,0.5,0.5,"normal",5,6,1500000
3.1988987962835,3,0.5,0.5,"normal",5,6,1500000
3.26223428783569,3,0.5,0.5,"normal",5,6,1500000
2.48058776670747,3,0.5,0.5,"normal",5,6,1500000
2.77431613795877,3,0.5,0.5,"normal",5,6,1500000
3.63066372478488,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.07277707331075,3,0.5,0.5,"normal",5,6,1500000
3.62725528378161,3,0.5,0.5,"normal",5,6,1500000
4.00655831539417,3,0.5,0.5,"normal",5,6,1500000
2.68352884519907,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
3.38546197191706,3,0.5,0.5,"normal",5,6,1500000
3.27570418118072,3,0.5,0.5,"normal",5,6,1500000
3.77325661203106,3,0.5,0.5,"normal",5,6,1500000
3.30097865427227,3,0.5,0.5,"normal",5,6,1500000
3.79303161570965,3,0.5,0.5,"normal",5,6,1500000
2.47090576121422,3,0.5,0.5,"normal",5,6,1500000
2.62405588853967,3,0.5,0.5,"normal",5,6,1500000
3.21270168602778,3,0.5,0.5,"normal",5,6,1500000
4.59120014824592,3,0.5,0.5,"normal",5,6,1500000
2.91776696058701,3,0.5,0.5,"normal",5,6,1500000
3.09704482390021,3,0.5,0.5,"normal",5,6,1500000
2.94060271545039,3,0.5,0.5,"normal",5,6,1500000
2.95997244630101,3,0.5,0.5,"normal",5,6,1500000
1.93874564337373,3,0.5,0.5,"normal",5,6,1500000
3.72868281268884,3,0.5,0.5,"normal",5,6,1500000
2.14322647149236,3,0.5,0.5,"normal",5,6,1500000
2.70682411173133,3,0.5,0.5,"normal",5,6,1500000
2.96378501710245,3,0.5,0.5,"normal",5,6,1500000
3.13962452470464,3,0.5,0.5,"normal",5,6,1500000
3.82881792665401,3,0.5,0.5,"normal",5,6,1500000
3.31340092886586,3,0.5,0.5,"normal",5,6,1500000
2.68587034799979,3,0.5,0.5,"normal",5,6,1500000
3.47844106136792,3,0.5,0.5,"normal",5,6,1500000
2.62286687791656,3,0.5,0.5,"normal",5,6,1500000
NA,3,0.5,0.5,"normal",5,6,1500000
2.63123195578853,3,0.5,0.5,"normal",5,6,1500000
2.92489435951704,3,0.5,0.5,"normal",5,6,1500000
3.53699123868524,3,0.5,0.5,"normal",5,6,1500000
