"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
4.01288540580053,4,0.005,0.5,"normal",4,472,1.9e+07
4.01451880093688,4,0.005,0.5,"normal",4,472,1.9e+07
4.00811430444233,4,0.005,0.5,"normal",4,472,1.9e+07
4.00516598782054,4,0.005,0.5,"normal",4,472,1.9e+07
3.98547619579352,4,0.005,0.5,"normal",4,472,1.9e+07
4.01256605840454,4,0.005,0.5,"normal",4,472,1.9e+07
3.99681977808929,4,0.005,0.5,"normal",4,472,1.9e+07
3.9820318414978,4,0.005,0.5,"normal",4,472,1.9e+07
4.0124015651959,4,0.005,0.5,"normal",4,472,1.9e+07
4.00896865600435,4,0.005,0.5,"normal",4,472,1.9e+07
4.00170052041479,4,0.005,0.5,"normal",6,313,18960000
3.97543901899539,4,0.005,0.5,"normal",6,313,18960000
3.97455404772443,4,0.005,0.5,"normal",6,313,18960000
4.02513144296667,4,0.005,0.5,"normal",6,313,18960000
4.01144863172808,4,0.005,0.5,"normal",6,313,18960000
3.99560280197539,4,0.005,0.5,"normal",6,313,18960000
3.9595954576851,4,0.005,0.5,"normal",6,313,18960000
4.03106924859226,4,0.005,0.5,"normal",6,313,18960000
4.01786253228088,4,0.005,0.5,"normal",6,313,18960000
4.01621016224319,4,0.005,0.5,"normal",6,313,18960000
3.97528870403881,4,0.005,0.5,"normal",8,234,18960000
4.00962732783998,4,0.005,0.5,"normal",8,234,18960000
4.03950698303097,4,0.005,0.5,"normal",8,234,18960000
3.99250519756719,4,0.005,0.5,"normal",8,234,18960000
3.99665000507183,4,0.005,0.5,"normal",8,234,18960000
4.00654068224045,4,0.005,0.5,"normal",8,234,18960000
4.03416110665569,4,0.005,0.5,"normal",8,234,18960000
4.01218144177565,4,0.005,0.5,"normal",8,234,18960000
4.0125165889118,4,0.005,0.5,"normal",8,234,18960000
3.98432667696109,4,0.005,0.5,"normal",8,234,18960000
3.96773537404409,4,0.005,0.5,"normal",10,187,1.9e+07
4.06395914282352,4,0.005,0.5,"normal",10,187,1.9e+07
3.97845829502029,4,0.005,0.5,"normal",10,187,1.9e+07
3.99408175084155,4,0.005,0.5,"normal",10,187,1.9e+07
3.97918401236165,4,0.005,0.5,"normal",10,187,1.9e+07
3.96841610093192,4,0.005,0.5,"normal",10,187,1.9e+07
4.00323620090198,4,0.005,0.5,"normal",10,187,1.9e+07
4.00181966874366,4,0.005,0.5,"normal",10,187,1.9e+07
3.99331622667056,4,0.005,0.5,"normal",10,187,1.9e+07
4.04697166095645,4,0.005,0.5,"normal",10,187,1.9e+07
4.00778591291639,4,0.005,0.5,"normal",12,155,18960000
3.97167982594206,4,0.005,0.5,"normal",12,155,18960000
4.01667610569092,4,0.005,0.5,"normal",12,155,18960000
4.06344490943307,4,0.005,0.5,"normal",12,155,18960000
3.98612077619951,4,0.005,0.5,"normal",12,155,18960000
3.98439095144872,4,0.005,0.5,"normal",12,155,18960000
4.01160771362655,4,0.005,0.5,"normal",12,155,18960000
4.01315145563641,4,0.005,0.5,"normal",12,155,18960000
3.99658046501711,4,0.005,0.5,"normal",12,155,18960000
3.99535927429636,4,0.005,0.5,"normal",12,155,18960000
3.98097935469066,4,0.005,0.5,"normal",14,132,18900000
4.0349604954307,4,0.005,0.5,"normal",14,132,18900000
3.99975415101921,4,0.005,0.5,"normal",14,132,18900000
3.96542243792696,4,0.005,0.5,"normal",14,132,18900000
4.0058156436551,4,0.005,0.5,"normal",14,132,18900000
3.99249510230731,4,0.005,0.5,"normal",14,132,18900000
3.99923093588899,4,0.005,0.5,"normal",14,132,18900000
4.02302720033317,4,0.005,0.5,"normal",14,132,18900000
4.02019453964817,4,0.005,0.5,"normal",14,132,18900000
3.97873749633565,4,0.005,0.5,"normal",14,132,18900000
3.98047836408271,4,0.005,0.5,"normal",16,115,18880000
4.0294001054643,4,0.005,0.5,"normal",16,115,18880000
4.01669676161524,4,0.005,0.5,"normal",16,115,18880000
3.99304006186075,4,0.005,0.5,"normal",16,115,18880000
3.97910519144567,4,0.005,0.5,"normal",16,115,18880000
3.98827855251022,4,0.005,0.5,"normal",16,115,18880000
3.98297947505072,4,0.005,0.5,"normal",16,115,18880000
4.00654810104861,4,0.005,0.5,"normal",16,115,18880000
4.04173883448361,4,0.005,0.5,"normal",16,115,18880000
3.96813232172432,4,0.005,0.5,"normal",16,115,18880000
4.04033470272086,4,0.005,0.5,"normal",18,102,18900000
4.03566184629892,4,0.005,0.5,"normal",18,102,18900000
4.02120467080147,4,0.005,0.5,"normal",18,102,18900000
3.99426075383478,4,0.005,0.5,"normal",18,102,18900000
3.96830815260413,4,0.005,0.5,"normal",18,102,18900000
3.98344836490682,4,0.005,0.5,"normal",18,102,18900000
3.99699818278706,4,0.005,0.5,"normal",18,102,18900000
3.97647293054785,4,0.005,0.5,"normal",18,102,18900000
4.02405876344133,4,0.005,0.5,"normal",18,102,18900000
3.99068729449447,4,0.005,0.5,"normal",18,102,18900000
4.03085211982192,4,0.005,0.5,"normal",20,92,1.9e+07
3.97717337728517,4,0.005,0.5,"normal",20,92,1.9e+07
3.99124189265727,4,0.005,0.5,"normal",20,92,1.9e+07
3.99438411949248,4,0.005,0.5,"normal",20,92,1.9e+07
4.0212743150222,4,0.005,0.5,"normal",20,92,1.9e+07
3.97348775244918,4,0.005,0.5,"normal",20,92,1.9e+07
3.99265887547477,4,0.005,0.5,"normal",20,92,1.9e+07
3.96704635107712,4,0.005,0.5,"normal",20,92,1.9e+07
4.02378010669093,4,0.005,0.5,"normal",20,92,1.9e+07
4.0362596267635,4,0.005,0.5,"normal",20,92,1.9e+07
3.99321373163796,4,0.005,0.5,"normal",22,83,18920000
4.01146315558048,4,0.005,0.5,"normal",22,83,18920000
3.98662920130961,4,0.005,0.5,"normal",22,83,18920000
4.00336346828143,4,0.005,0.5,"normal",22,83,18920000
4.02857334552037,4,0.005,0.5,"normal",22,83,18920000
4.0289149894817,4,0.005,0.5,"normal",22,83,18920000
3.98542054076382,4,0.005,0.5,"normal",22,83,18920000
4.02271708948248,4,0.005,0.5,"normal",22,83,18920000
4.02984998103629,4,0.005,0.5,"normal",22,83,18920000
4.01063949847074,4,0.005,0.5,"normal",22,83,18920000
4.0094422440021,4,0.005,0.5,"normal",24,76,18960000
3.98774967751877,4,0.005,0.5,"normal",24,76,18960000
3.98094034176221,4,0.005,0.5,"normal",24,76,18960000
3.97940118916555,4,0.005,0.5,"normal",24,76,18960000
3.98558477778389,4,0.005,0.5,"normal",24,76,18960000
4.02013754459154,4,0.005,0.5,"normal",24,76,18960000
3.98288698796881,4,0.005,0.5,"normal",24,76,18960000
3.95569418237521,4,0.005,0.5,"normal",24,76,18960000
3.99227309496296,4,0.005,0.5,"normal",24,76,18960000
3.96559398742357,4,0.005,0.5,"normal",24,76,18960000
4.0614522542735,4,0.005,0.5,"normal",26,70,18980000
3.99572313126059,4,0.005,0.5,"normal",26,70,18980000
4.03686333275682,4,0.005,0.5,"normal",26,70,18980000
3.97709436575361,4,0.005,0.5,"normal",26,70,18980000
4.01473975234138,4,0.005,0.5,"normal",26,70,18980000
4.02451977807548,4,0.005,0.5,"normal",26,70,18980000
3.99548020770247,4,0.005,0.5,"normal",26,70,18980000
4.00340693848748,4,0.005,0.5,"normal",26,70,18980000
3.99895291710009,4,0.005,0.5,"normal",26,70,18980000
3.97712358591177,4,0.005,0.5,"normal",26,70,18980000
