"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
4.05351484810204,4,0.05,0.5,"normal",4,472,1.9e+07
4.0683444434014,4,0.05,0.5,"normal",4,472,1.9e+07
4.04619142914114,4,0.05,0.5,"normal",4,472,1.9e+07
3.91600077233052,4,0.05,0.5,"normal",4,472,1.9e+07
3.97250712960386,4,0.05,0.5,"normal",4,472,1.9e+07
3.95784522581366,4,0.05,0.5,"normal",4,472,1.9e+07
4.0335259678566,4,0.05,0.5,"normal",4,472,1.9e+07
4.00681354580755,4,0.05,0.5,"normal",4,472,1.9e+07
3.98016578103221,4,0.05,0.5,"normal",4,472,1.9e+07
4.02254682984017,4,0.05,0.5,"normal",4,472,1.9e+07
3.9730850618824,4,0.05,0.5,"normal",6,313,18960000
4.03335176627802,4,0.05,0.5,"normal",6,313,18960000
4.06768928725219,4,0.05,0.5,"normal",6,313,18960000
3.96637599607392,4,0.05,0.5,"normal",6,313,18960000
4.00102137407664,4,0.05,0.5,"normal",6,313,18960000
3.95331063186219,4,0.05,0.5,"normal",6,313,18960000
4.02020657913282,4,0.05,0.5,"normal",6,313,18960000
3.91233910965812,4,0.05,0.5,"normal",6,313,18960000
4.12845910223443,4,0.05,0.5,"normal",6,313,18960000
3.96058402873841,4,0.05,0.5,"normal",6,313,18960000
3.98172663904173,4,0.05,0.5,"normal",8,234,18960000
4.08884520090311,4,0.05,0.5,"normal",8,234,18960000
4.01231847576864,4,0.05,0.5,"normal",8,234,18960000
4.06022039420565,4,0.05,0.5,"normal",8,234,18960000
4.00795372537301,4,0.05,0.5,"normal",8,234,18960000
3.94770678893414,4,0.05,0.5,"normal",8,234,18960000
4.03219440802907,4,0.05,0.5,"normal",8,234,18960000
4.06322376299893,4,0.05,0.5,"normal",8,234,18960000
3.94522984768891,4,0.05,0.5,"normal",8,234,18960000
3.98240477273274,4,0.05,0.5,"normal",8,234,18960000
4.05557323956599,4,0.05,0.5,"normal",10,187,1.9e+07
4.01267258087437,4,0.05,0.5,"normal",10,187,1.9e+07
3.99296912225207,4,0.05,0.5,"normal",10,187,1.9e+07
4.00428018753355,4,0.05,0.5,"normal",10,187,1.9e+07
3.98102335161112,4,0.05,0.5,"normal",10,187,1.9e+07
4.02274029988487,4,0.05,0.5,"normal",10,187,1.9e+07
4.04756642359357,4,0.05,0.5,"normal",10,187,1.9e+07
4.06408411829759,4,0.05,0.5,"normal",10,187,1.9e+07
4.07152382365832,4,0.05,0.5,"normal",10,187,1.9e+07
3.99019826459002,4,0.05,0.5,"normal",10,187,1.9e+07
3.98916529554847,4,0.05,0.5,"normal",12,155,18960000
4.06790871099016,4,0.05,0.5,"normal",12,155,18960000
3.97514573552067,4,0.05,0.5,"normal",12,155,18960000
4.01120565702128,4,0.05,0.5,"normal",12,155,18960000
3.98473126800658,4,0.05,0.5,"normal",12,155,18960000
4.01031831861744,4,0.05,0.5,"normal",12,155,18960000
4.02884252907482,4,0.05,0.5,"normal",12,155,18960000
4.04814448935697,4,0.05,0.5,"normal",12,155,18960000
4.09422828575222,4,0.05,0.5,"normal",12,155,18960000
3.98865795708077,4,0.05,0.5,"normal",12,155,18960000
3.99454835035337,4,0.05,0.5,"normal",14,132,18900000
3.96593815264323,4,0.05,0.5,"normal",14,132,18900000
3.96952795695462,4,0.05,0.5,"normal",14,132,18900000
4.00203429115107,4,0.05,0.5,"normal",14,132,18900000
3.93323537827105,4,0.05,0.5,"normal",14,132,18900000
4.05714211463391,4,0.05,0.5,"normal",14,132,18900000
4.01686760866262,4,0.05,0.5,"normal",14,132,18900000
3.99187534295979,4,0.05,0.5,"normal",14,132,18900000
4.00532863317791,4,0.05,0.5,"normal",14,132,18900000
3.99169227599606,4,0.05,0.5,"normal",14,132,18900000
4.04617282441434,4,0.05,0.5,"normal",16,115,18880000
3.98757748318152,4,0.05,0.5,"normal",16,115,18880000
3.98847634675063,4,0.05,0.5,"normal",16,115,18880000
3.98655329674713,4,0.05,0.5,"normal",16,115,18880000
4.0385218565763,4,0.05,0.5,"normal",16,115,18880000
3.9523737122628,4,0.05,0.5,"normal",16,115,18880000
4.03242072418342,4,0.05,0.5,"normal",16,115,18880000
3.97546833112401,4,0.05,0.5,"normal",16,115,18880000
4.00138552287919,4,0.05,0.5,"normal",16,115,18880000
3.99459138928052,4,0.05,0.5,"normal",16,115,18880000
4.02699667556099,4,0.05,0.5,"normal",18,102,18900000
4.01754549304856,4,0.05,0.5,"normal",18,102,18900000
3.9792656135578,4,0.05,0.5,"normal",18,102,18900000
3.97100685839043,4,0.05,0.5,"normal",18,102,18900000
4.02735903069006,4,0.05,0.5,"normal",18,102,18900000
4.00241171695103,4,0.05,0.5,"normal",18,102,18900000
3.99003166542093,4,0.05,0.5,"normal",18,102,18900000
3.98734190769817,4,0.05,0.5,"normal",18,102,18900000
3.92449434226364,4,0.05,0.5,"normal",18,102,18900000
3.9925182767116,4,0.05,0.5,"normal",18,102,18900000
3.99148362816616,4,0.05,0.5,"normal",20,92,1.9e+07
3.99069069079336,4,0.05,0.5,"normal",20,92,1.9e+07
3.96296794675778,4,0.05,0.5,"normal",20,92,1.9e+07
4.01191368994432,4,0.05,0.5,"normal",20,92,1.9e+07
3.95142106009811,4,0.05,0.5,"normal",20,92,1.9e+07
3.98461178024668,4,0.05,0.5,"normal",20,92,1.9e+07
4.06043579223379,4,0.05,0.5,"normal",20,92,1.9e+07
4.01713085335884,4,0.05,0.5,"normal",20,92,1.9e+07
4.01724742897901,4,0.05,0.5,"normal",20,92,1.9e+07
3.9750958152945,4,0.05,0.5,"normal",20,92,1.9e+07
4.01254655627533,4,0.05,0.5,"normal",22,83,18920000
4.02300525047898,4,0.05,0.5,"normal",22,83,18920000
3.99143038771159,4,0.05,0.5,"normal",22,83,18920000
4.03515489708994,4,0.05,0.5,"normal",22,83,18920000
4.0162155381484,4,0.05,0.5,"normal",22,83,18920000
3.99079428115743,4,0.05,0.5,"normal",22,83,18920000
3.94462919761296,4,0.05,0.5,"normal",22,83,18920000
3.9633721058176,4,0.05,0.5,"normal",22,83,18920000
3.98473832125109,4,0.05,0.5,"normal",22,83,18920000
3.98618442251797,4,0.05,0.5,"normal",22,83,18920000
3.96546621892968,4,0.05,0.5,"normal",24,76,18960000
3.98972393745358,4,0.05,0.5,"normal",24,76,18960000
3.98613107758903,4,0.05,0.5,"normal",24,76,18960000
4.0012941721645,4,0.05,0.5,"normal",24,76,18960000
3.99701669719816,4,0.05,0.5,"normal",24,76,18960000
3.98144488845652,4,0.05,0.5,"normal",24,76,18960000
4.0381835726863,4,0.05,0.5,"normal",24,76,18960000
3.97508935981452,4,0.05,0.5,"normal",24,76,18960000
4.0109825264832,4,0.05,0.5,"normal",24,76,18960000
4.00459909031021,4,0.05,0.5,"normal",24,76,18960000
3.98290099796496,4,0.05,0.5,"normal",26,70,18980000
3.99125056462538,4,0.05,0.5,"normal",26,70,18980000
4.00882986023734,4,0.05,0.5,"normal",26,70,18980000
3.94828003719289,4,0.05,0.5,"normal",26,70,18980000
3.99130835928271,4,0.05,0.5,"normal",26,70,18980000
3.96960947728922,4,0.05,0.5,"normal",26,70,18980000
3.99775233121158,4,0.05,0.5,"normal",26,70,18980000
4.02588888349905,4,0.05,0.5,"normal",26,70,18980000
4.02562802162603,4,0.05,0.5,"normal",26,70,18980000
4.00574219206441,4,0.05,0.5,"normal",26,70,18980000
3.99776226259833,4,0.05,0.5,"normal",28,64,18760000
3.98822640856328,4,0.05,0.5,"normal",28,64,18760000
3.94215511236722,4,0.05,0.5,"normal",28,64,18760000
4.04066216223254,4,0.05,0.5,"normal",28,64,18760000
3.97219278172808,4,0.05,0.5,"normal",28,64,18760000
3.92257133228513,4,0.05,0.5,"normal",28,64,18760000
4.04098112208227,4,0.05,0.5,"normal",28,64,18760000
4.00662503696001,4,0.05,0.5,"normal",28,64,18760000
4.03592292149212,4,0.05,0.5,"normal",28,64,18760000
3.97771895162076,4,0.05,0.5,"normal",28,64,18760000
4.01314947633145,4,0.05,0.5,"normal",30,60,18900000
3.98146281428908,4,0.05,0.5,"normal",30,60,18900000
3.97867189273899,4,0.05,0.5,"normal",30,60,18900000
3.98459740609336,4,0.05,0.5,"normal",30,60,18900000
4.02061384817261,4,0.05,0.5,"normal",30,60,18900000
3.94097783288206,4,0.05,0.5,"normal",30,60,18900000
3.99434908130633,4,0.05,0.5,"normal",30,60,18900000
4.02940223615466,4,0.05,0.5,"normal",30,60,18900000
4.02216160149481,4,0.05,0.5,"normal",30,60,18900000
3.98392276354196,4,0.05,0.5,"normal",30,60,18900000
4.00709872111173,4,0.05,0.5,"normal",32,56,18880000
3.98562570330957,4,0.05,0.5,"normal",32,56,18880000
3.98931363759723,4,0.05,0.5,"normal",32,56,18880000
4.03031578476515,4,0.05,0.5,"normal",32,56,18880000
4.03125046710201,4,0.05,0.5,"normal",32,56,18880000
4.00391358832062,4,0.05,0.5,"normal",32,56,18880000
4.00994733893051,4,0.05,0.5,"normal",32,56,18880000
4.06047582805267,4,0.05,0.5,"normal",32,56,18880000
3.97240522606571,4,0.05,0.5,"normal",32,56,18880000
3.99775298639634,4,0.05,0.5,"normal",32,56,18880000
4.02150394516321,4,0.05,0.5,"normal",34,52,18700000
4.02880385610089,4,0.05,0.5,"normal",34,52,18700000
4.00883816573568,4,0.05,0.5,"normal",34,52,18700000
4.01515873962658,4,0.05,0.5,"normal",34,52,18700000
4.03535143955073,4,0.05,0.5,"normal",34,52,18700000
3.98138513479597,4,0.05,0.5,"normal",34,52,18700000
3.99870463342845,4,0.05,0.5,"normal",34,52,18700000
3.98861575381946,4,0.05,0.5,"normal",34,52,18700000
4.00131784516554,4,0.05,0.5,"normal",34,52,18700000
4.00549371636945,4,0.05,0.5,"normal",34,52,18700000
4.01166365684293,4,0.05,0.5,"normal",36,49,18720000
3.99716969388453,4,0.05,0.5,"normal",36,49,18720000
4.02452286054556,4,0.05,0.5,"normal",36,49,18720000
4.0037282560775,4,0.05,0.5,"normal",36,49,18720000
4.01947566096457,4,0.05,0.5,"normal",36,49,18720000
4.02453931021915,4,0.05,0.5,"normal",36,49,18720000
3.98165961157847,4,0.05,0.5,"normal",36,49,18720000
4.01190834740403,4,0.05,0.5,"normal",36,49,18720000
4.01528671297714,4,0.05,0.5,"normal",36,49,18720000
3.96204551626067,4,0.05,0.5,"normal",36,49,18720000
3.9537716021235,4,0.05,0.5,"normal",38,47,1.9e+07
4.00301071935119,4,0.05,0.5,"normal",38,47,1.9e+07
3.99962883782462,4,0.05,0.5,"normal",38,47,1.9e+07
4.04311705634831,4,0.05,0.5,"normal",38,47,1.9e+07
4.00024245464735,4,0.05,0.5,"normal",38,47,1.9e+07
4.00055342026762,4,0.05,0.5,"normal",38,47,1.9e+07
3.98850331422236,4,0.05,0.5,"normal",38,47,1.9e+07
3.98966091678941,4,0.05,0.5,"normal",38,47,1.9e+07
3.95394120057114,4,0.05,0.5,"normal",38,47,1.9e+07
4.02011165651171,4,0.05,0.5,"normal",38,47,1.9e+07
4.04648529116126,4,0.05,0.5,"normal",40,44,18800000
3.98673817257411,4,0.05,0.5,"normal",40,44,18800000
3.98786358035752,4,0.05,0.5,"normal",40,44,18800000
4.03345470175568,4,0.05,0.5,"normal",40,44,18800000
3.98097571708578,4,0.05,0.5,"normal",40,44,18800000
3.98250737860772,4,0.05,0.5,"normal",40,44,18800000
4.02980734226443,4,0.05,0.5,"normal",40,44,18800000
3.99335934966216,4,0.05,0.5,"normal",40,44,18800000
3.96687000524718,4,0.05,0.5,"normal",40,44,18800000
4.00353293795386,4,0.05,0.5,"normal",40,44,18800000
