"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
1.52145526929526,2,0.5,0.5,"normal",10,10,910
1.27820082382442,2,0.5,0.5,"normal",10,10,910
2.00938973403299,2,0.5,0.5,"normal",10,10,910
1.8308947638978,2,0.5,0.5,"normal",10,10,910
2.50410354700294,2,0.5,0.5,"normal",10,10,910
1.83944880438691,2,0.5,0.5,"normal",10,10,910
1.62926122316626,2,0.5,0.5,"normal",10,10,910
2.27485782496584,2,0.5,0.5,"normal",10,10,910
1.74771906365748,2,0.5,0.5,"normal",10,10,910
1.75446297512251,2,0.5,0.5,"normal",10,10,910
1.67989369881301,2,0.5,0.5,"normal",10,10,910
1.41908009127326,2,0.5,0.5,"normal",10,10,910
1.49306281998572,2,0.5,0.5,"normal",10,10,910
2.00286800683871,2,0.5,0.5,"normal",10,10,910
2.16586134116796,2,0.5,0.5,"normal",10,10,910
1.88890737311127,2,0.5,0.5,"normal",10,10,910
2.26336429505872,2,0.5,0.5,"normal",10,10,910
1.72559696358425,2,0.5,0.5,"normal",10,10,910
1.2572017997955,2,0.5,0.5,"normal",10,10,910
2.07995774375374,2,0.5,0.5,"normal",10,10,910
1.98415833046414,2,0.5,0.5,"normal",10,10,910
1.65277450130933,2,0.5,0.5,"normal",10,10,910
2.78769861049225,2,0.5,0.5,"normal",10,10,910
1.76585379180037,2,0.5,0.5,"normal",10,10,910
2.46180808934094,2,0.5,0.5,"normal",10,10,910
2.01316986455693,2,0.5,0.5,"normal",10,10,910
1.86398734731896,2,0.5,0.5,"normal",10,10,910
0.921102621673125,2,0.5,0.5,"normal",10,10,910
2.51287747866222,2,0.5,0.5,"normal",10,10,910
2.23244157709639,2,0.5,0.5,"normal",10,10,910
1.95331149512479,2,0.5,0.5,"normal",10,10,910
1.5288203838843,2,0.5,0.5,"normal",10,10,910
1.52294027310088,2,0.5,0.5,"normal",10,10,910
2.52275143017674,2,0.5,0.5,"normal",10,10,910
2.8364036838283,2,0.5,0.5,"normal",10,10,910
2.42856951261418,2,0.5,0.5,"normal",10,10,910
1.84054336655776,2,0.5,0.5,"normal",10,10,910
2.57826316819707,2,0.5,0.5,"normal",10,10,910
1.85598152209906,2,0.5,0.5,"normal",10,10,910
1.97592064281542,2,0.5,0.5,"normal",10,10,910
1.83854032422896,2,0.5,0.5,"normal",10,10,910
1.7959176834376,2,0.5,0.5,"normal",10,10,910
2.12847120190145,2,0.5,0.5,"normal",10,10,910
1.63847768194932,2,0.5,0.5,"normal",10,10,910
1.74245737021583,2,0.5,0.5,"normal",10,10,910
1.88010237535982,2,0.5,0.5,"normal",10,10,910
2.12679162064896,2,0.5,0.5,"normal",10,10,910
2.61753338346577,2,0.5,0.5,"normal",10,10,910
2.28381001651807,2,0.5,0.5,"normal",10,10,910
2.26448085568481,2,0.5,0.5,"normal",10,10,910
1.96296505617021,2,0.5,0.5,"normal",10,10,910
1.63080668566565,2,0.5,0.5,"normal",10,10,910
2.3728418990752,2,0.5,0.5,"normal",10,10,910
1.88676438545959,2,0.5,0.5,"normal",10,10,910
2.38503663840371,2,0.5,0.5,"normal",10,10,910
2.02529706582284,2,0.5,0.5,"normal",10,10,910
2.53030878192838,2,0.5,0.5,"normal",10,10,910
1.95429864081163,2,0.5,0.5,"normal",10,10,910
1.95636078947356,2,0.5,0.5,"normal",10,10,910
2.08547743178754,2,0.5,0.5,"normal",10,10,910
1.8704268762616,2,0.5,0.5,"normal",10,10,910
2.34891723474552,2,0.5,0.5,"normal",10,10,910
1.81517844721218,2,0.5,0.5,"normal",10,10,910
2.4070013207495,2,0.5,0.5,"normal",10,10,910
1.92825406872104,2,0.5,0.5,"normal",10,10,910
1.71017675986498,2,0.5,0.5,"normal",10,10,910
2.28737624788891,2,0.5,0.5,"normal",10,10,910
1.59036453664809,2,0.5,0.5,"normal",10,10,910
2.06298706810582,2,0.5,0.5,"normal",10,10,910
2.17538793099527,2,0.5,0.5,"normal",10,10,910
1.98874976021498,2,0.5,0.5,"normal",10,10,910
2.31493121114526,2,0.5,0.5,"normal",10,10,910
2.39397698800928,2,0.5,0.5,"normal",10,10,910
1.6744536454393,2,0.5,0.5,"normal",10,10,910
2.01423676113517,2,0.5,0.5,"normal",10,10,910
2.32800245085247,2,0.5,0.5,"normal",10,10,910
1.76224023118669,2,0.5,0.5,"normal",10,10,910
2.44460276067744,2,0.5,0.5,"normal",10,10,910
2.92998814032298,2,0.5,0.5,"normal",10,10,910
1.24836207453211,2,0.5,0.5,"normal",10,10,910
1.57198906056109,2,0.5,0.5,"normal",10,10,910
1.87727996630344,2,0.5,0.5,"normal",10,10,910
1.44333764670548,2,0.5,0.5,"normal",10,10,910
1.49182883512439,2,0.5,0.5,"normal",10,10,910
2.92846658484847,2,0.5,0.5,"normal",10,10,910
2.00660618263382,2,0.5,0.5,"normal",10,10,910
1.89214058719084,2,0.5,0.5,"normal",10,10,910
2.17423068734505,2,0.5,0.5,"normal",10,10,910
2.18016066031752,2,0.5,0.5,"normal",10,10,910
1.86195865944092,2,0.5,0.5,"normal",10,10,910
2.27912655501446,2,0.5,0.5,"normal",10,10,910
1.41786945795693,2,0.5,0.5,"normal",10,10,910
2.09697048513049,2,0.5,0.5,"normal",10,10,910
1.77965278392024,2,0.5,0.5,"normal",10,10,910
2.13997985832859,2,0.5,0.5,"normal",10,10,910
2.07211627652889,2,0.5,0.5,"normal",10,10,910
1.63675298062243,2,0.5,0.5,"normal",10,10,910
2.2406299606691,2,0.5,0.5,"normal",10,10,910
2.39403991484657,2,0.5,0.5,"normal",10,10,910
1.12744381736041,2,0.5,0.5,"normal",10,10,910
2.18900967432128,2,0.5,0.5,"normal",11,10,1001
1.62707130758598,2,0.5,0.5,"normal",11,10,1001
2.30687215594725,2,0.5,0.5,"normal",11,10,1001
2.16774207396709,2,0.5,0.5,"normal",11,10,1001
1.99830640724296,2,0.5,0.5,"normal",11,10,1001
1.86661427007163,2,0.5,0.5,"normal",11,10,1001
2.08332951638599,2,0.5,0.5,"normal",11,10,1001
2.19916160998731,2,0.5,0.5,"normal",11,10,1001
1.95947407808306,2,0.5,0.5,"normal",11,10,1001
2.46331408393503,2,0.5,0.5,"normal",11,10,1001
0.802375295552135,2,0.5,0.5,"normal",11,10,1001
2.35852665499471,2,0.5,0.5,"normal",11,10,1001
2.33886910403733,2,0.5,0.5,"normal",11,10,1001
2.05413740105395,2,0.5,0.5,"normal",11,10,1001
2.49719614931487,2,0.5,0.5,"normal",11,10,1001
1.85331115696953,2,0.5,0.5,"normal",11,10,1001
1.61749928523483,2,0.5,0.5,"normal",11,10,1001
1.67408642089569,2,0.5,0.5,"normal",11,10,1001
1.68605045375249,2,0.5,0.5,"normal",11,10,1001
2.40706612731793,2,0.5,0.5,"normal",11,10,1001
1.23489035103158,2,0.5,0.5,"normal",11,10,1001
1.99542699134402,2,0.5,0.5,"normal",11,10,1001
1.78167666756965,2,0.5,0.5,"normal",11,10,1001
2.48794101368918,2,0.5,0.5,"normal",11,10,1001
2.1842638276308,2,0.5,0.5,"normal",11,10,1001
