"beta_hat","beta","gamma","sigma","distribution","g","r"
4.55117061012761,4,0.5,0.5,"normal",6,313
4.27426290610113,4,0.5,0.5,"normal",6,313
3.67384855137653,4,0.5,0.5,"normal",6,313
3.40379986515841,4,0.5,0.5,"normal",6,313
3.5562571438571,4,0.5,0.5,"normal",6,313
4.20395513651451,4,0.5,0.5,"normal",6,313
4.52369372788652,4,0.5,0.5,"normal",6,313
4.53378722900752,4,0.5,0.5,"normal",6,313
3.81845317585624,4,0.5,0.5,"normal",6,313
3.75462970957193,4,0.5,0.5,"normal",6,313
3.99771954138444,4,0.5,0.5,"normal",6,313
3.6504226770834,4,0.5,0.5,"normal",6,313
3.74813958488501,4,0.5,0.5,"normal",6,313
3.44257652215955,4,0.5,0.5,"normal",6,313
4.21711088353779,4,0.5,0.5,"normal",6,313
3.72588101264453,4,0.5,0.5,"normal",6,313
3.66560765132646,4,0.5,0.5,"normal",6,313
4.11886300441492,4,0.5,0.5,"normal",6,313
3.76715816057526,4,0.5,0.5,"normal",8,234
4.05868516994205,4,0.5,0.5,"normal",8,234
3.43230981330575,4,0.5,0.5,"normal",8,234
3.98472182284088,4,0.5,0.5,"normal",8,234
4.20660955898523,4,0.5,0.5,"normal",8,234
3.10063391357184,4,0.5,0.5,"normal",8,234
4.11012279787872,4,0.5,0.5,"normal",8,234
3.78946226520144,4,0.5,0.5,"normal",8,234
4.06101838301053,4,0.5,0.5,"normal",8,234
4.07842994338237,4,0.5,0.5,"normal",8,234
3.79376635041943,4,0.5,0.5,"normal",8,234
4.21691898672476,4,0.5,0.5,"normal",8,234
4.14665808276538,4,0.5,0.5,"normal",8,234
4.32151209081159,4,0.5,0.5,"normal",8,234
3.74533307308749,4,0.5,0.5,"normal",8,234
3.7990084011042,4,0.5,0.5,"normal",8,234
3.61413868892942,4,0.5,0.5,"normal",8,234
4.77376508980829,4,0.5,0.5,"normal",8,234
4.01485995526872,4,0.5,0.5,"normal",8,234
4.17248125790744,4,0.5,0.5,"normal",8,234
3.05192310848303,4,0.5,0.5,"normal",8,234
4.13812134885648,4,0.5,0.5,"normal",8,234
4.55756731638436,4,0.5,0.5,"normal",8,234
4.67087682702231,4,0.5,0.5,"normal",8,234
3.49542851069146,4,0.5,0.5,"normal",8,234
4.30515374614459,4,0.5,0.5,"normal",8,234
3.73391597830649,4,0.5,0.5,"normal",8,234
4.69415279040875,4,0.5,0.5,"normal",8,234
4.11910883876536,4,0.5,0.5,"normal",8,234
3.27205964876342,4,0.5,0.5,"normal",8,234
3.98796955980094,4,0.5,0.5,"normal",10,187
3.57182279015063,4,0.5,0.5,"normal",10,187
4.0622380024192,4,0.5,0.5,"normal",10,187
3.77835022187541,4,0.5,0.5,"normal",10,187
4.16308817448273,4,0.5,0.5,"normal",10,187
3.92712737579654,4,0.5,0.5,"normal",10,187
4.06703058458881,4,0.5,0.5,"normal",10,187
4.31317750962342,4,0.5,0.5,"normal",10,187
4.33251028387273,4,0.5,0.5,"normal",10,187
3.54647274667808,4,0.5,0.5,"normal",10,187
3.61750171350292,4,0.5,0.5,"normal",10,187
3.95578262596018,4,0.5,0.5,"normal",10,187
3.78302191101633,4,0.5,0.5,"normal",10,187
3.43905268507459,4,0.5,0.5,"normal",10,187
3.70099583880756,4,0.5,0.5,"normal",10,187
4.57391517037276,4,0.5,0.5,"normal",10,187
3.68221728467486,4,0.5,0.5,"normal",10,187
3.74631613774532,4,0.5,0.5,"normal",10,187
3.49274286043823,4,0.5,0.5,"normal",10,187
3.82344140702787,4,0.5,0.5,"normal",10,187
4.27369734988315,4,0.5,0.5,"normal",10,187
4.11659951965955,4,0.5,0.5,"normal",10,187
4.1087125978658,4,0.5,0.5,"normal",10,187
4.16379772518117,4,0.5,0.5,"normal",10,187
3.34627987259007,4,0.5,0.5,"normal",10,187
3.97840718269121,4,0.5,0.5,"normal",10,187
3.99695461833211,4,0.5,0.5,"normal",10,187
3.92905028772567,4,0.5,0.5,"normal",10,187
4.29742068529504,4,0.5,0.5,"normal",10,187
3.32867394313946,4,0.5,0.5,"normal",10,187
4.21725336796374,4,0.5,0.5,"normal",12,155
4.07329760939368,4,0.5,0.5,"normal",12,155
4.31060116910693,4,0.5,0.5,"normal",12,155
3.92917663270549,4,0.5,0.5,"normal",12,155
4.0456610234266,4,0.5,0.5,"normal",12,155
4.21104938451824,4,0.5,0.5,"normal",12,155
3.30340787468104,4,0.5,0.5,"normal",12,155
3.83194363537815,4,0.5,0.5,"normal",12,155
3.93758596433243,4,0.5,0.5,"normal",12,155
3.95669674749345,4,0.5,0.5,"normal",12,155
4.09873235837151,4,0.5,0.5,"normal",12,155
4.20367918278369,4,0.5,0.5,"normal",12,155
3.83550421061592,4,0.5,0.5,"normal",12,155
3.93801754811626,4,0.5,0.5,"normal",12,155
3.78703401727401,4,0.5,0.5,"normal",12,155
3.95983500933624,4,0.5,0.5,"normal",12,155
3.83302826018139,4,0.5,0.5,"normal",12,155
3.87943391186217,4,0.5,0.5,"normal",12,155
4.23345579571418,4,0.5,0.5,"normal",12,155
3.87840858595113,4,0.5,0.5,"normal",12,155
4.15088790721389,4,0.5,0.5,"normal",12,155
4.00705726134255,4,0.5,0.5,"normal",12,155
3.72307573163725,4,0.5,0.5,"normal",12,155
3.78267887708181,4,0.5,0.5,"normal",12,155
3.95753221636856,4,0.5,0.5,"normal",12,155
4.60658236984275,4,0.5,0.5,"normal",12,155
4.13725324032533,4,0.5,0.5,"normal",12,155
3.59863485817915,4,0.5,0.5,"normal",12,155
4.2876103117527,4,0.5,0.5,"normal",12,155
3.94501093599793,4,0.5,0.5,"normal",12,155
4.20639306570307,4,0.5,0.5,"normal",14,132
4.67981275401052,4,0.5,0.5,"normal",14,132
4.09838576590534,4,0.5,0.5,"normal",14,132
3.72936347551875,4,0.5,0.5,"normal",14,132
4.26003788984076,4,0.5,0.5,"normal",14,132
3.81139575993025,4,0.5,0.5,"normal",14,132
4.01968085640665,4,0.5,0.5,"normal",14,132
3.42956640725412,4,0.5,0.5,"normal",14,132
4.22768987990186,4,0.5,0.5,"normal",14,132
3.78428059240138,4,0.5,0.5,"normal",14,132
4.20678557125274,4,0.5,0.5,"normal",14,132
4.26298039415126,4,0.5,0.5,"normal",14,132
4.44576967765909,4,0.5,0.5,"normal",14,132
4.45894180330511,4,0.5,0.5,"normal",14,132
4.39914173778809,4,0.5,0.5,"normal",14,132
4.10780600542054,4,0.5,0.5,"normal",14,132
4.1067424256679,4,0.5,0.5,"normal",14,132
3.66204574863455,4,0.5,0.5,"normal",14,132
3.51495198489347,4,0.5,0.5,"normal",14,132
3.77046954402531,4,0.5,0.5,"normal",14,132
3.7472859327524,4,0.5,0.5,"normal",14,132
4.05394437670475,4,0.5,0.5,"normal",14,132
4.19344566553129,4,0.5,0.5,"normal",14,132
3.82337865780529,4,0.5,0.5,"normal",14,132
3.95815712299584,4,0.5,0.5,"normal",14,132
4.03344025359374,4,0.5,0.5,"normal",14,132
4.34407382044764,4,0.5,0.5,"normal",14,132
4.00977271216636,4,0.5,0.5,"normal",14,132
3.78161602970454,4,0.5,0.5,"normal",14,132
4.07000583161886,4,0.5,0.5,"normal",14,132
4.33630087890706,4,0.5,0.5,"normal",16,115
4.48488552414024,4,0.5,0.5,"normal",16,115
4.06447235954952,4,0.5,0.5,"normal",16,115
4.37416037875209,4,0.5,0.5,"normal",16,115
3.89235455389005,4,0.5,0.5,"normal",16,115
4.3017147752971,4,0.5,0.5,"normal",16,115
3.84341700879048,4,0.5,0.5,"normal",16,115
3.97370085022675,4,0.5,0.5,"normal",16,115
3.61579981040413,4,0.5,0.5,"normal",16,115
4.25934919347291,4,0.5,0.5,"normal",16,115
4.21432310920507,4,0.5,0.5,"normal",16,115
4.07554047788921,4,0.5,0.5,"normal",16,115
4.20599419462678,4,0.5,0.5,"normal",16,115
4.34384540285873,4,0.5,0.5,"normal",16,115
4.13340185134504,4,0.5,0.5,"normal",16,115
3.87590578485893,4,0.5,0.5,"normal",16,115
3.89865475733554,4,0.5,0.5,"normal",16,115
3.96298076912349,4,0.5,0.5,"normal",16,115
3.7139132449023,4,0.5,0.5,"normal",16,115
3.80990043591688,4,0.5,0.5,"normal",16,115
4.15203147280376,4,0.5,0.5,"normal",16,115
3.88237180050193,4,0.5,0.5,"normal",16,115
3.72735421765815,4,0.5,0.5,"normal",16,115
4.08265107971462,4,0.5,0.5,"normal",16,115
4.17924814880063,4,0.5,0.5,"normal",16,115
4.32169814192114,4,0.5,0.5,"normal",16,115
3.8728042234674,4,0.5,0.5,"normal",16,115
3.57545938186563,4,0.5,0.5,"normal",16,115
3.99582309364506,4,0.5,0.5,"normal",16,115
3.60847858538123,4,0.5,0.5,"normal",16,115
4.52356823598067,4,0.5,0.5,"normal",18,102
3.79463555261496,4,0.5,0.5,"normal",18,102
3.99938296933918,4,0.5,0.5,"normal",18,102
3.95733118312874,4,0.5,0.5,"normal",18,102
4.31294535621376,4,0.5,0.5,"normal",18,102
3.98774678279055,4,0.5,0.5,"normal",18,102
4.45722260574537,4,0.5,0.5,"normal",18,102
4.29405492162415,4,0.5,0.5,"normal",18,102
4.55834669262168,4,0.5,0.5,"normal",18,102
3.71438790797572,4,0.5,0.5,"normal",18,102
3.802914266323,4,0.5,0.5,"normal",18,102
4.02876636691592,4,0.5,0.5,"normal",18,102
3.78740667126709,4,0.5,0.5,"normal",18,102
4.20595709338915,4,0.5,0.5,"normal",18,102
3.96580319919592,4,0.5,0.5,"normal",18,102
4.00363433081291,4,0.5,0.5,"normal",18,102
3.54870578511067,4,0.5,0.5,"normal",18,102
3.96394432995875,4,0.5,0.5,"normal",18,102
3.81478557044474,4,0.5,0.5,"normal",18,102
4.14226327286406,4,0.5,0.5,"normal",18,102
3.92145066592523,4,0.5,0.5,"normal",18,102
4.20256418965888,4,0.5,0.5,"normal",18,102
3.97811115715289,4,0.5,0.5,"normal",18,102
4.38670400472627,4,0.5,0.5,"normal",18,102
3.81699346961124,4,0.5,0.5,"normal",18,102
3.9503134482675,4,0.5,0.5,"normal",18,102
4.13560041740009,4,0.5,0.5,"normal",18,102
4.19215612624628,4,0.5,0.5,"normal",18,102
3.49014608948786,4,0.5,0.5,"normal",18,102
3.73298735219228,4,0.5,0.5,"normal",18,102
3.96409775191777,4,0.5,0.5,"normal",20,92
4.47743493510973,4,0.5,0.5,"normal",20,92
3.83366256421244,4,0.5,0.5,"normal",20,92
4.14571684008872,4,0.5,0.5,"normal",20,92
4.03043408869661,4,0.5,0.5,"normal",20,92
3.78377602271693,4,0.5,0.5,"normal",20,92
3.98020391271572,4,0.5,0.5,"normal",20,92
3.97863611194009,4,0.5,0.5,"normal",20,92
4.0321394346087,4,0.5,0.5,"normal",20,92
4.00827189382397,4,0.5,0.5,"normal",20,92
3.82780544205606,4,0.5,0.5,"normal",20,92
4.11756617067169,4,0.5,0.5,"normal",20,92
4.37542517422613,4,0.5,0.5,"normal",20,92
4.30728928702114,4,0.5,0.5,"normal",20,92
4.27554390441716,4,0.5,0.5,"normal",20,92
3.78364473869801,4,0.5,0.5,"normal",20,92
4.07880032274811,4,0.5,0.5,"normal",20,92
3.77295272865524,4,0.5,0.5,"normal",20,92
4.0217943295114,4,0.5,0.5,"normal",20,92
3.89295569901803,4,0.5,0.5,"normal",20,92
4.08636801266685,4,0.5,0.5,"normal",20,92
3.91163255002113,4,0.5,0.5,"normal",20,92
4.26860347825116,4,0.5,0.5,"normal",20,92
4.12186359851305,4,0.5,0.5,"normal",20,92
4.11817379464726,4,0.5,0.5,"normal",20,92
4.18616273609711,4,0.5,0.5,"normal",20,92
4.00842594696757,4,0.5,0.5,"normal",20,92
4.35764067991734,4,0.5,0.5,"normal",20,92
4.27560698462995,4,0.5,0.5,"normal",20,92
3.46698329503208,4,0.5,0.5,"normal",20,92
4.03720253701027,4,0.5,0.5,"normal",22,83
4.34034962941039,4,0.5,0.5,"normal",22,83
3.90100173552116,4,0.5,0.5,"normal",22,83
4.14178690784474,4,0.5,0.5,"normal",22,83
4.15291736863598,4,0.5,0.5,"normal",22,83
3.87306301809996,4,0.5,0.5,"normal",22,83
3.7251465840779,4,0.5,0.5,"normal",22,83
3.69674382070717,4,0.5,0.5,"normal",22,83
4.18418545150395,4,0.5,0.5,"normal",22,83
3.81334208867077,4,0.5,0.5,"normal",22,83
4.26246894833417,4,0.5,0.5,"normal",22,83
4.2031436110196,4,0.5,0.5,"normal",22,83
4.08629037425512,4,0.5,0.5,"normal",22,83
4.24235070681015,4,0.5,0.5,"normal",22,83
3.98784801143861,4,0.5,0.5,"normal",22,83
4.00968041228911,4,0.5,0.5,"normal",22,83
4.20690854812416,4,0.5,0.5,"normal",22,83
3.69806362801065,4,0.5,0.5,"normal",22,83
3.8685070868175,4,0.5,0.5,"normal",22,83
4.03724319142569,4,0.5,0.5,"normal",22,83
3.76520958951882,4,0.5,0.5,"normal",22,83
4.02211663665594,4,0.5,0.5,"normal",22,83
3.80020683708987,4,0.5,0.5,"normal",22,83
4.45962209421412,4,0.5,0.5,"normal",22,83
4.01983786850844,4,0.5,0.5,"normal",22,83
4.00304536414328,4,0.5,0.5,"normal",22,83
4.12071781233198,4,0.5,0.5,"normal",22,83
4.25511994674418,4,0.5,0.5,"normal",22,83
3.80130281223977,4,0.5,0.5,"normal",22,83
3.99193565185265,4,0.5,0.5,"normal",22,83
3.59228010417667,4,0.5,0.5,"normal",24,76
3.74643540838578,4,0.5,0.5,"normal",24,76
3.85200013779639,4,0.5,0.5,"normal",24,76
3.93715461372227,4,0.5,0.5,"normal",24,76
3.86895918820067,4,0.5,0.5,"normal",24,76
4.06032294803376,4,0.5,0.5,"normal",24,76
4.01055424031312,4,0.5,0.5,"normal",24,76
4.26601259252489,4,0.5,0.5,"normal",24,76
3.75526390208106,4,0.5,0.5,"normal",24,76
3.92515211630369,4,0.5,0.5,"normal",24,76
4.21553895153446,4,0.5,0.5,"normal",24,76
4.01763873670591,4,0.5,0.5,"normal",24,76
4.06716034002314,4,0.5,0.5,"normal",24,76
3.76854512050496,4,0.5,0.5,"normal",24,76
3.85561968503634,4,0.5,0.5,"normal",24,76
4.06020095562784,4,0.5,0.5,"normal",24,76
4.24503305844115,4,0.5,0.5,"normal",24,76
4.1921846604649,4,0.5,0.5,"normal",24,76
3.92619315145651,4,0.5,0.5,"normal",24,76
3.87977822854596,4,0.5,0.5,"normal",24,76
3.70449970771208,4,0.5,0.5,"normal",24,76
4.17629675937478,4,0.5,0.5,"normal",24,76
3.80043303403074,4,0.5,0.5,"normal",24,76
4.06968700260668,4,0.5,0.5,"normal",24,76
4.19645131791415,4,0.5,0.5,"normal",24,76
4.18774760647387,4,0.5,0.5,"normal",24,76
3.88198116334698,4,0.5,0.5,"normal",24,76
3.94621820519077,4,0.5,0.5,"normal",24,76
4.12418112139625,4,0.5,0.5,"normal",24,76
3.93575917341784,4,0.5,0.5,"normal",24,76
3.92552883701866,4,0.5,0.5,"normal",26,70
4.19216904042684,4,0.5,0.5,"normal",26,70
3.99150460670523,4,0.5,0.5,"normal",26,70
3.86257190633884,4,0.5,0.5,"normal",26,70
3.97843884693949,4,0.5,0.5,"normal",26,70
3.81423078929029,4,0.5,0.5,"normal",26,70
3.91988078672563,4,0.5,0.5,"normal",26,70
3.86236767109611,4,0.5,0.5,"normal",26,70
3.9811614649341,4,0.5,0.5,"normal",26,70
4.2275139350949,4,0.5,0.5,"normal",26,70
3.69027450568483,4,0.5,0.5,"normal",26,70
3.93709160029676,4,0.5,0.5,"normal",26,70
4.008654557259,4,0.5,0.5,"normal",26,70
4.10057659265096,4,0.5,0.5,"normal",26,70
3.70869560440878,4,0.5,0.5,"normal",26,70
4.18816103772785,4,0.5,0.5,"normal",26,70
3.8197415818651,4,0.5,0.5,"normal",26,70
3.78644773447343,4,0.5,0.5,"normal",26,70
3.95584260138888,4,0.5,0.5,"normal",26,70
3.78752421242324,4,0.5,0.5,"normal",26,70
4.24425340297284,4,0.5,0.5,"normal",26,70
4.33145019129422,4,0.5,0.5,"normal",26,70
3.68525812177353,4,0.5,0.5,"normal",26,70
3.89888938840626,4,0.5,0.5,"normal",26,70
4.0371902823967,4,0.5,0.5,"normal",26,70
3.85708992666759,4,0.5,0.5,"normal",26,70
4.30182578774308,4,0.5,0.5,"normal",26,70
3.84201666983348,4,0.5,0.5,"normal",26,70
3.82987256524896,4,0.5,0.5,"normal",26,70
4.14899920864459,4,0.5,0.5,"normal",26,70
3.63197219047645,4,0.5,0.5,"normal",28,64
4.10069644983527,4,0.5,0.5,"normal",28,64
4.18847720985011,4,0.5,0.5,"normal",28,64
4.00624788200105,4,0.5,0.5,"normal",28,64
4.03252361571408,4,0.5,0.5,"normal",28,64
3.94523840461657,4,0.5,0.5,"normal",28,64
3.76421900513268,4,0.5,0.5,"normal",28,64
4.18234569147962,4,0.5,0.5,"normal",28,64
4.01564421562855,4,0.5,0.5,"normal",28,64
4.05176516165619,4,0.5,0.5,"normal",28,64
3.94435153248558,4,0.5,0.5,"normal",28,64
3.93410238843374,4,0.5,0.5,"normal",28,64
4.03654907230874,4,0.5,0.5,"normal",28,64
3.9351068277171,4,0.5,0.5,"normal",28,64
3.85883026961299,4,0.5,0.5,"normal",28,64
4.14632098689134,4,0.5,0.5,"normal",28,64
4.22437767066719,4,0.5,0.5,"normal",28,64
4.23988795893847,4,0.5,0.5,"normal",28,64
4.08376264326273,4,0.5,0.5,"normal",28,64
4.07396717646739,4,0.5,0.5,"normal",28,64
4.15321225779592,4,0.5,0.5,"normal",28,64
4.04485761318625,4,0.5,0.5,"normal",28,64
3.90904417039524,4,0.5,0.5,"normal",28,64
4.19623113580901,4,0.5,0.5,"normal",28,64
3.64239110254205,4,0.5,0.5,"normal",28,64
4.15914822761401,4,0.5,0.5,"normal",28,64
4.26718452662136,4,0.5,0.5,"normal",28,64
3.89059351262076,4,0.5,0.5,"normal",28,64
4.36399715068239,4,0.5,0.5,"normal",28,64
4.08064836061515,4,0.5,0.5,"normal",28,64
3.95453451347563,4,0.5,0.5,"normal",30,60
4.05656360499497,4,0.5,0.5,"normal",30,60
4.26587699902363,4,0.5,0.5,"normal",30,60
3.86406208699867,4,0.5,0.5,"normal",30,60
3.93576846761848,4,0.5,0.5,"normal",30,60
4.07812094853349,4,0.5,0.5,"normal",30,60
3.91187121081853,4,0.5,0.5,"normal",30,60
3.85717209298726,4,0.5,0.5,"normal",30,60
4.25301037053839,4,0.5,0.5,"normal",30,60
4.1999352567726,4,0.5,0.5,"normal",30,60
3.83382936082694,4,0.5,0.5,"normal",30,60
3.88599943028071,4,0.5,0.5,"normal",30,60
3.56159280696459,4,0.5,0.5,"normal",30,60
4.1771818571041,4,0.5,0.5,"normal",30,60
3.65286246409784,4,0.5,0.5,"normal",30,60
4.15151638778874,4,0.5,0.5,"normal",30,60
4.02666843196234,4,0.5,0.5,"normal",30,60
4.14759484120068,4,0.5,0.5,"normal",30,60
4.16709474892732,4,0.5,0.5,"normal",30,60
4.09298085410103,4,0.5,0.5,"normal",30,60
3.98688112667139,4,0.5,0.5,"normal",30,60
3.97908168571635,4,0.5,0.5,"normal",30,60
4.21834218974102,4,0.5,0.5,"normal",30,60
4.01608691538747,4,0.5,0.5,"normal",30,60
3.98496160695103,4,0.5,0.5,"normal",30,60
4.04129583709597,4,0.5,0.5,"normal",30,60
3.66429004839391,4,0.5,0.5,"normal",30,60
3.96178935336996,4,0.5,0.5,"normal",30,60
3.9632260566377,4,0.5,0.5,"normal",30,60
3.96081787922218,4,0.5,0.5,"normal",30,60
3.78929892219999,4,0.5,0.5,"normal",32,56
3.85522538583406,4,0.5,0.5,"normal",32,56
4.10969336829757,4,0.5,0.5,"normal",32,56
3.89159756174311,4,0.5,0.5,"normal",32,56
4.19444268636299,4,0.5,0.5,"normal",32,56
3.99149533660651,4,0.5,0.5,"normal",32,56
3.81862980072264,4,0.5,0.5,"normal",32,56
3.88519076425877,4,0.5,0.5,"normal",32,56
4.02030951506256,4,0.5,0.5,"normal",32,56
4.13212721515068,4,0.5,0.5,"normal",32,56
4.27521414107532,4,0.5,0.5,"normal",32,56
3.80452390150935,4,0.5,0.5,"normal",32,56
3.87463110835959,4,0.5,0.5,"normal",32,56
3.94640421947202,4,0.5,0.5,"normal",32,56
3.92883142673042,4,0.5,0.5,"normal",32,56
3.51983714785033,4,0.5,0.5,"normal",32,56
4.08100537531253,4,0.5,0.5,"normal",32,56
3.97370218505908,4,0.5,0.5,"normal",32,56
3.88131351831615,4,0.5,0.5,"normal",32,56
3.7943792409328,4,0.5,0.5,"normal",32,56
4.20921877189453,4,0.5,0.5,"normal",32,56
4.07352028101543,4,0.5,0.5,"normal",32,56
4.01186531463709,4,0.5,0.5,"normal",32,56
4.2040991109956,4,0.5,0.5,"normal",32,56
4.05673924787262,4,0.5,0.5,"normal",32,56
3.99403384906446,4,0.5,0.5,"normal",32,56
3.63580393186246,4,0.5,0.5,"normal",32,56
3.82258904027952,4,0.5,0.5,"normal",32,56
4.09851496977453,4,0.5,0.5,"normal",32,56
3.7910148704462,4,0.5,0.5,"normal",32,56
4.12563541237446,4,0.5,0.5,"normal",34,52
3.92961374136937,4,0.5,0.5,"normal",34,52
3.80708066369686,4,0.5,0.5,"normal",34,52
3.9265646400454,4,0.5,0.5,"normal",34,52
4.14504417028423,4,0.5,0.5,"normal",34,52
4.13397826566627,4,0.5,0.5,"normal",34,52
3.70979790510005,4,0.5,0.5,"normal",34,52
3.99378535063699,4,0.5,0.5,"normal",34,52
3.90018462866406,4,0.5,0.5,"normal",34,52
4.03101599836593,4,0.5,0.5,"normal",34,52
4.11190064167562,4,0.5,0.5,"normal",34,52
3.98853805621667,4,0.5,0.5,"normal",34,52
3.74012251672991,4,0.5,0.5,"normal",34,52
3.80240093308265,4,0.5,0.5,"normal",34,52
3.92563432255268,4,0.5,0.5,"normal",34,52
4.40440268200936,4,0.5,0.5,"normal",34,52
4.1401932541027,4,0.5,0.5,"normal",34,52
4.13726409386207,4,0.5,0.5,"normal",34,52
3.81117983283904,4,0.5,0.5,"normal",34,52
4.16134204746503,4,0.5,0.5,"normal",34,52
4.22165330090829,4,0.5,0.5,"normal",34,52
4.19300902137557,4,0.5,0.5,"normal",34,52
3.9700084236876,4,0.5,0.5,"normal",34,52
3.76080657786101,4,0.5,0.5,"normal",34,52
4.21806952183811,4,0.5,0.5,"normal",34,52
4.00351061948758,4,0.5,0.5,"normal",34,52
3.87623640257488,4,0.5,0.5,"normal",34,52
4.02792788019946,4,0.5,0.5,"normal",34,52
3.8733507901552,4,0.5,0.5,"normal",34,52
4.18589556769182,4,0.5,0.5,"normal",34,52
3.83631335056518,4,0.5,0.5,"normal",36,49
4.06164669479321,4,0.5,0.5,"normal",36,49
4.23653641093968,4,0.5,0.5,"normal",36,49
4.18057941427811,4,0.5,0.5,"normal",36,49
3.70201257185865,4,0.5,0.5,"normal",36,49
4.19462957734789,4,0.5,0.5,"normal",36,49
3.69778863450861,4,0.5,0.5,"normal",36,49
3.73047894285774,4,0.5,0.5,"normal",36,49
4.0698960341869,4,0.5,0.5,"normal",36,49
4.32787498081579,4,0.5,0.5,"normal",36,49
4.23554944930329,4,0.5,0.5,"normal",36,49
3.88142749256596,4,0.5,0.5,"normal",36,49
3.87404596293408,4,0.5,0.5,"normal",36,49
3.93592589249104,4,0.5,0.5,"normal",36,49
4.07664615580368,4,0.5,0.5,"normal",36,49
4.14228081901074,4,0.5,0.5,"normal",36,49
3.99340252308075,4,0.5,0.5,"normal",36,49
4.0005604621954,4,0.5,0.5,"normal",36,49
4.11495496119128,4,0.5,0.5,"normal",36,49
4.02704538368182,4,0.5,0.5,"normal",36,49
4.06152558284853,4,0.5,0.5,"normal",36,49
4.06380752829002,4,0.5,0.5,"normal",36,49
4.27307765379243,4,0.5,0.5,"normal",36,49
4.12302983709257,4,0.5,0.5,"normal",36,49
3.8905655808731,4,0.5,0.5,"normal",36,49
3.70308946500634,4,0.5,0.5,"normal",36,49
3.66298809051003,4,0.5,0.5,"normal",36,49
4.10670991468399,4,0.5,0.5,"normal",36,49
3.87076148876328,4,0.5,0.5,"normal",36,49
3.93212456586887,4,0.5,0.5,"normal",36,49
4.15757813774227,4,0.5,0.5,"normal",38,47
4.17802352347355,4,0.5,0.5,"normal",38,47
4.15713645961989,4,0.5,0.5,"normal",38,47
4.27832989705903,4,0.5,0.5,"normal",38,47
4.037540952676,4,0.5,0.5,"normal",38,47
4.12026068863145,4,0.5,0.5,"normal",38,47
3.85874837280237,4,0.5,0.5,"normal",38,47
3.9256204110408,4,0.5,0.5,"normal",38,47
3.8305099239407,4,0.5,0.5,"normal",38,47
4.0258054175611,4,0.5,0.5,"normal",38,47
3.96003056685186,4,0.5,0.5,"normal",38,47
3.9966788961456,4,0.5,0.5,"normal",38,47
4.10686062723858,4,0.5,0.5,"normal",38,47
4.05730485841504,4,0.5,0.5,"normal",38,47
4.00742817382763,4,0.5,0.5,"normal",38,47
4.11192447636788,4,0.5,0.5,"normal",38,47
3.87026759583536,4,0.5,0.5,"normal",38,47
4.06623487429767,4,0.5,0.5,"normal",38,47
3.97668592266909,4,0.5,0.5,"normal",38,47
4.19102155407712,4,0.5,0.5,"normal",38,47
3.8996747619273,4,0.5,0.5,"normal",38,47
3.84977530456197,4,0.5,0.5,"normal",38,47
3.81730936928928,4,0.5,0.5,"normal",38,47
3.82149463577733,4,0.5,0.5,"normal",38,47
4.10611900664773,4,0.5,0.5,"normal",38,47
3.8673621240793,4,0.5,0.5,"normal",38,47
