"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
0.0273588124047281,4,5,0.5,"normal",4,262,18952000
3.24232744506413,4,5,0.5,"normal",4,262,18952000
8.51133427236683,4,5,0.5,"normal",4,262,18952000
6.99621227900652,4,5,0.5,"normal",4,262,18952000
2.03042906714121,4,5,0.5,"normal",4,262,18952000
0.889980150151723,4,5,0.5,"normal",4,262,18952000
1.54960839880286,4,5,0.5,"normal",4,262,18952000
1.29206120852482,4,5,0.5,"normal",4,262,18952000
-2.22611587123751,4,5,0.5,"normal",4,262,18952000
12.0278368330412,4,5,0.5,"normal",4,262,18952000
9.31428840403518,4,5,0.5,"normal",6,174,18924000
1.87331531719733,4,5,0.5,"normal",6,174,18924000
2.82376525486138,4,5,0.5,"normal",6,174,18924000
-0.151245302700599,4,5,0.5,"normal",6,174,18924000
5.12466681998343,4,5,0.5,"normal",6,174,18924000
0.964970077342899,4,5,0.5,"normal",6,174,18924000
7.65122352615369,4,5,0.5,"normal",6,174,18924000
2.43106446660712,4,5,0.5,"normal",6,174,18924000
-1.5906351605677,4,5,0.5,"normal",6,174,18924000
8.95624559568701,4,5,0.5,"normal",6,174,18924000
8.41354653506599,4,5,0.5,"normal",8,130,18896000
2.8496024770448,4,5,0.5,"normal",8,130,18896000
4.98972429388615,4,5,0.5,"normal",8,130,18896000
4.55980037789934,4,5,0.5,"normal",8,130,18896000
9.17838003456998,4,5,0.5,"normal",8,130,18896000
-2.03532358526514,4,5,0.5,"normal",8,130,18896000
5.74018869567064,4,5,0.5,"normal",8,130,18896000
4.77871550448621,4,5,0.5,"normal",8,130,18896000
3.06735972858673,4,5,0.5,"normal",8,130,18896000
7.73113253941742,4,5,0.5,"normal",8,130,18896000
6.10902315705435,4,5,0.5,"normal",10,104,18940000
9.46708429403522,4,5,0.5,"normal",10,104,18940000
3.10775931690084,4,5,0.5,"normal",10,104,18940000
9.5641004058501,4,5,0.5,"normal",10,104,18940000
8.97133205148784,4,5,0.5,"normal",10,104,18940000
1.38690105307286,4,5,0.5,"normal",10,104,18940000
-1.752857923615,4,5,0.5,"normal",10,104,18940000
7.60348006490569,4,5,0.5,"normal",10,104,18940000
7.0133900278437,4,5,0.5,"normal",10,104,18940000
0.667831215413422,4,5,0.5,"normal",10,104,18940000
5.58819411881052,4,5,0.5,"normal",12,86,18840000
6.67506752995165,4,5,0.5,"normal",12,86,18840000
4.81709966165897,4,5,0.5,"normal",12,86,18840000
3.20760823955415,4,5,0.5,"normal",12,86,18840000
3.96406160071936,4,5,0.5,"normal",12,86,18840000
8.25389051622176,4,5,0.5,"normal",12,86,18840000
-0.0124486439710122,4,5,0.5,"normal",12,86,18840000
4.14837584930796,4,5,0.5,"normal",12,86,18840000
2.49750991470175,4,5,0.5,"normal",12,86,18840000
-0.356929489046586,4,5,0.5,"normal",12,86,18840000
5.6905318036439,4,5,0.5,"normal",14,74,18956000
1.82393671963564,4,5,0.5,"normal",14,74,18956000
1.31627690681083,4,5,0.5,"normal",14,74,18956000
5.65187989919908,4,5,0.5,"normal",14,74,18956000
4.06833727176612,4,5,0.5,"normal",14,74,18956000
4.08588389619475,4,5,0.5,"normal",14,74,18956000
4.66713915356576,4,5,0.5,"normal",14,74,18956000
-3.05533162675874,4,5,0.5,"normal",14,74,18956000
6.63534426722485,4,5,0.5,"normal",14,74,18956000
2.60595016372478,4,5,0.5,"normal",14,74,18956000
2.50747253868687,4,5,0.5,"normal",16,64,18784000
5.411247160745,4,5,0.5,"normal",16,64,18784000
4.40857351727785,4,5,0.5,"normal",16,64,18784000
4.9748579948855,4,5,0.5,"normal",16,64,18784000
3.08984268383528,4,5,0.5,"normal",16,64,18784000
2.36471684287333,4,5,0.5,"normal",16,64,18784000
5.13620221772268,4,5,0.5,"normal",16,64,18784000
1.82307692597101,4,5,0.5,"normal",16,64,18784000
4.12059992508941,4,5,0.5,"normal",16,64,18784000
4.20854156280513,4,5,0.5,"normal",16,64,18784000
6.71949568230137,4,5,0.5,"normal",18,57,18864000
3.09236780699317,4,5,0.5,"normal",18,57,18864000
2.11008418924312,4,5,0.5,"normal",18,57,18864000
2.72582164367549,4,5,0.5,"normal",18,57,18864000
2.74936364081633,4,5,0.5,"normal",18,57,18864000
2.76976377164543,4,5,0.5,"normal",18,57,18864000
4.53945600195838,4,5,0.5,"normal",18,57,18864000
5.51455418470899,4,5,0.5,"normal",18,57,18864000
3.68518211872834,4,5,0.5,"normal",18,57,18864000
-1.03842254461269,4,5,0.5,"normal",18,57,18864000
0.402055698220913,4,5,0.5,"normal",20,51,18800000
1.13102158063124,4,5,0.5,"normal",20,51,18800000
6.29122423353221,4,5,0.5,"normal",20,51,18800000
7.60996035392582,4,5,0.5,"normal",20,51,18800000
5.02670053835052,4,5,0.5,"normal",20,51,18800000
3.01204035535401,4,5,0.5,"normal",20,51,18800000
2.60395169372504,4,5,0.5,"normal",20,51,18800000
2.22239728852647,4,5,0.5,"normal",20,51,18800000
0.850093409822166,4,5,0.5,"normal",20,51,18800000
6.6520497945594,4,5,0.5,"normal",20,51,18800000
5.47682881358677,4,5,0.5,"normal",22,46,18700000
4.14251139403675,4,5,0.5,"normal",22,46,18700000
5.80274381037028,4,5,0.5,"normal",22,46,18700000
4.02581603258267,4,5,0.5,"normal",22,46,18700000
3.41602078540321,4,5,0.5,"normal",22,46,18700000
3.20844495301451,4,5,0.5,"normal",22,46,18700000
10.1106940464817,4,5,0.5,"normal",22,46,18700000
3.64283234021369,4,5,0.5,"normal",22,46,18700000
1.55552243276496,4,5,0.5,"normal",22,46,18700000
4.44333404800875,4,5,0.5,"normal",22,46,18700000
2.62548842576297,4,5,0.5,"normal",24,42,18672000
2.49137154955285,4,5,0.5,"normal",24,42,18672000
3.95289560690378,4,5,0.5,"normal",24,42,18672000
4.73558466584383,4,5,0.5,"normal",24,42,18672000
4.80382946372835,4,5,0.5,"normal",24,42,18672000
7.28262706437674,4,5,0.5,"normal",24,42,18672000
-0.191574547031102,4,5,0.5,"normal",24,42,18672000
6.73950077113802,4,5,0.5,"normal",24,42,18672000
4.38892925970612,4,5,0.5,"normal",24,42,18672000
4.13808937759861,4,5,0.5,"normal",24,42,18672000
2.86486616932418,4,5,0.5,"normal",26,39,18824000
5.7996469883821,4,5,0.5,"normal",26,39,18824000
4.09376183164215,4,5,0.5,"normal",26,39,18824000
5.01576797676454,4,5,0.5,"normal",26,39,18824000
5.62225111231402,4,5,0.5,"normal",26,39,18824000
3.25946428115669,4,5,0.5,"normal",26,39,18824000
3.61802416220012,4,5,0.5,"normal",26,39,18824000
3.09161693992525,4,5,0.5,"normal",26,39,18824000
0.905988482212534,4,5,0.5,"normal",26,39,18824000
3.5850791610681,4,5,0.5,"normal",26,39,18824000
