"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
3.1979907554374,4,1,0.5,"poisson",4,262,18952000
4.52082398471623,4,1,0.5,"poisson",4,262,18952000
3.92595371919878,4,1,0.5,"poisson",4,262,18952000
2.61714133912568,4,1,0.5,"poisson",4,262,18952000
3.31169943503376,4,1,0.5,"poisson",4,262,18952000
5.39092444866363,4,1,0.5,"poisson",4,262,18952000
3.69664485732793,4,1,0.5,"poisson",4,262,18952000
3.9491091717828,4,1,0.5,"poisson",4,262,18952000
3.62899435422703,4,1,0.5,"poisson",4,262,18952000
2.37581846807102,4,1,0.5,"poisson",4,262,18952000
6.08168357752949,4,1,0.5,"poisson",4,262,18952000
5.66034175555851,4,1,0.5,"poisson",4,262,18952000
2.99261322787209,4,1,0.5,"poisson",4,262,18952000
3.83983697808551,4,1,0.5,"poisson",4,262,18952000
4.43065219762264,4,1,0.5,"poisson",4,262,18952000
5.24394818211633,4,1,0.5,"poisson",4,262,18952000
3.49429133491782,4,1,0.5,"poisson",4,262,18952000
3.79115255056878,4,1,0.5,"poisson",4,262,18952000
3.98184891091449,4,1,0.5,"poisson",4,262,18952000
4.57486882631431,4,1,0.5,"poisson",4,262,18952000
3.7978952483603,4,1,0.5,"poisson",4,262,18952000
3.57414971194159,4,1,0.5,"poisson",4,262,18952000
5.65272156565542,4,1,0.5,"poisson",4,262,18952000
1.20262113294896,4,1,0.5,"poisson",4,262,18952000
4.72781349331819,4,1,0.5,"poisson",4,262,18952000
4.58269493623292,4,1,0.5,"poisson",4,262,18952000
3.07458809252568,4,1,0.5,"poisson",4,262,18952000
5.84905618328216,4,1,0.5,"poisson",4,262,18952000
5.33082560966159,4,1,0.5,"poisson",4,262,18952000
4.19353235818996,4,1,0.5,"poisson",4,262,18952000
5.11484640478683,4,1,0.5,"poisson",4,262,18952000
3.71128833882053,4,1,0.5,"poisson",4,262,18952000
3.40382704261133,4,1,0.5,"poisson",4,262,18952000
4.0688906147595,4,1,0.5,"poisson",4,262,18952000
3.33142012675888,4,1,0.5,"poisson",4,262,18952000
5.11755186054204,4,1,0.5,"poisson",4,262,18952000
4.25794195513732,4,1,0.5,"poisson",4,262,18952000
2.74845032771126,4,1,0.5,"poisson",4,262,18952000
3.76981292232806,4,1,0.5,"poisson",4,262,18952000
4.59449928697916,4,1,0.5,"poisson",4,262,18952000
2.96473176134457,4,1,0.5,"poisson",4,262,18952000
3.55445835917224,4,1,0.5,"poisson",4,262,18952000
5.05438169541767,4,1,0.5,"poisson",4,262,18952000
5.63714205557031,4,1,0.5,"poisson",4,262,18952000
6.04963861449835,4,1,0.5,"poisson",4,262,18952000
4.71623994870343,4,1,0.5,"poisson",4,262,18952000
2.3991245970205,4,1,0.5,"poisson",4,262,18952000
3.20333263862712,4,1,0.5,"poisson",4,262,18952000
3.69991186586179,4,1,0.5,"poisson",4,262,18952000
4.83987789479263,4,1,0.5,"poisson",4,262,18952000
3.1813607394667,4,1,0.5,"poisson",4,262,18952000
3.37957947157876,4,1,0.5,"poisson",4,262,18952000
4.99801926627945,4,1,0.5,"poisson",4,262,18952000
5.55529326076531,4,1,0.5,"poisson",4,262,18952000
4.94524473942963,4,1,0.5,"poisson",4,262,18952000
3.32461301743826,4,1,0.5,"poisson",4,262,18952000
3.64948448165624,4,1,0.5,"poisson",4,262,18952000
5.32539991760881,4,1,0.5,"poisson",4,262,18952000
4.36331045965804,4,1,0.5,"poisson",4,262,18952000
5.69188523774455,4,1,0.5,"poisson",4,262,18952000
6.35981706169345,4,1,0.5,"poisson",4,262,18952000
4.0761880883387,4,1,0.5,"poisson",4,262,18952000
5.10349907582278,4,1,0.5,"poisson",4,262,18952000
4.8307720355795,4,1,0.5,"poisson",4,262,18952000
4.43395836951909,4,1,0.5,"poisson",4,262,18952000
3.62502766942143,4,1,0.5,"poisson",4,262,18952000
4.13405100680748,4,1,0.5,"poisson",4,262,18952000
3.77388484334846,4,1,0.5,"poisson",4,262,18952000
2.5454977611281,4,1,0.5,"poisson",4,262,18952000
4.55674910014153,4,1,0.5,"poisson",4,262,18952000
3.88299471348529,4,1,0.5,"poisson",4,262,18952000
3.64569941055063,4,1,0.5,"poisson",4,262,18952000
4.68859693311504,4,1,0.5,"poisson",4,262,18952000
4.47698210802401,4,1,0.5,"poisson",4,262,18952000
6.1310515306674,4,1,0.5,"poisson",4,262,18952000
4.51613269000262,4,1,0.5,"poisson",4,262,18952000
3.61521190593391,4,1,0.5,"poisson",4,262,18952000
4.54580367791887,4,1,0.5,"poisson",4,262,18952000
4.81475295727035,4,1,0.5,"poisson",4,262,18952000
4.3602715111216,4,1,0.5,"poisson",4,262,18952000
4.42523104228084,4,1,0.5,"poisson",4,262,18952000
4.57553530909544,4,1,0.5,"poisson",4,262,18952000
3.88392814868837,4,1,0.5,"poisson",4,262,18952000
3.14099534102439,4,1,0.5,"poisson",4,262,18952000
3.56841835934004,4,1,0.5,"poisson",4,262,18952000
4.45881363634925,4,1,0.5,"poisson",4,262,18952000
3.47439119578182,4,1,0.5,"poisson",4,262,18952000
3.57830851416944,4,1,0.5,"poisson",4,262,18952000
4.88863507740548,4,1,0.5,"poisson",4,262,18952000
2.74568391446671,4,1,0.5,"poisson",4,262,18952000
2.64402521180495,4,1,0.5,"poisson",4,262,18952000
4.91755663226823,4,1,0.5,"poisson",4,262,18952000
4.43014684902743,4,1,0.5,"poisson",4,262,18952000
3.90155149415161,4,1,0.5,"poisson",4,262,18952000
3.9118177475152,4,1,0.5,"poisson",4,262,18952000
4.72073229178379,4,1,0.5,"poisson",4,262,18952000
3.7617722169282,4,1,0.5,"poisson",4,262,18952000
4.1979917829378,4,1,0.5,"poisson",4,262,18952000
5.56195117638172,4,1,0.5,"poisson",4,262,18952000
4.15602430430369,4,1,0.5,"poisson",4,262,18952000
3.13440690389858,4,1,0.5,"poisson",6,174,18924000
4.29796859408658,4,1,0.5,"poisson",6,174,18924000
2.87395871999849,4,1,0.5,"poisson",6,174,18924000
3.28263354987874,4,1,0.5,"poisson",6,174,18924000
2.23769935179864,4,1,0.5,"poisson",6,174,18924000
3.41399707524414,4,1,0.5,"poisson",6,174,18924000
4.22271267535959,4,1,0.5,"poisson",6,174,18924000
4.68317218243783,4,1,0.5,"poisson",6,174,18924000
4.41050055601261,4,1,0.5,"poisson",6,174,18924000
4.05669169303055,4,1,0.5,"poisson",6,174,18924000
3.68510060239966,4,1,0.5,"poisson",6,174,18924000
4.21676341341952,4,1,0.5,"poisson",6,174,18924000
4.45395272556752,4,1,0.5,"poisson",6,174,18924000
4.78275738687099,4,1,0.5,"poisson",6,174,18924000
5.06319810800742,4,1,0.5,"poisson",6,174,18924000
5.2912480590793,4,1,0.5,"poisson",6,174,18924000
3.62792321622103,4,1,0.5,"poisson",6,174,18924000
4.71197094430552,4,1,0.5,"poisson",6,174,18924000
3.34742097700709,4,1,0.5,"poisson",6,174,18924000
4.15056740986107,4,1,0.5,"poisson",6,174,18924000
4.16012000900126,4,1,0.5,"poisson",6,174,18924000
4.46914844734857,4,1,0.5,"poisson",6,174,18924000
4.30851985577236,4,1,0.5,"poisson",6,174,18924000
3.51421450914542,4,1,0.5,"poisson",6,174,18924000
3.2271379243183,4,1,0.5,"poisson",6,174,18924000
2.86990008770273,4,1,0.5,"poisson",6,174,18924000
3.62573959161688,4,1,0.5,"poisson",6,174,18924000
4.55214714187919,4,1,0.5,"poisson",6,174,18924000
4.80624559030274,4,1,0.5,"poisson",6,174,18924000
4.29372425799733,4,1,0.5,"poisson",6,174,18924000
4.15183500321726,4,1,0.5,"poisson",6,174,18924000
5.05352951427187,4,1,0.5,"poisson",6,174,18924000
3.68737719582199,4,1,0.5,"poisson",6,174,18924000
3.80676208523204,4,1,0.5,"poisson",6,174,18924000
3.33102689916199,4,1,0.5,"poisson",6,174,18924000
4.9506045218664,4,1,0.5,"poisson",6,174,18924000
3.85317701800028,4,1,0.5,"poisson",6,174,18924000
4.22777824634349,4,1,0.5,"poisson",6,174,18924000
4.68176189728659,4,1,0.5,"poisson",6,174,18924000
3.71254679425702,4,1,0.5,"poisson",6,174,18924000
2.85032543654771,4,1,0.5,"poisson",6,174,18924000
3.80984201162934,4,1,0.5,"poisson",6,174,18924000
4.21969142063519,4,1,0.5,"poisson",6,174,18924000
4.41662723071587,4,1,0.5,"poisson",6,174,18924000
3.29104363668172,4,1,0.5,"poisson",6,174,18924000
3.70800117721119,4,1,0.5,"poisson",6,174,18924000
3.97949764820088,4,1,0.5,"poisson",6,174,18924000
3.75039554678047,4,1,0.5,"poisson",6,174,18924000
3.04462654675032,4,1,0.5,"poisson",6,174,18924000
4.04400962022924,4,1,0.5,"poisson",6,174,18924000
4.76149903398984,4,1,0.5,"poisson",6,174,18924000
4.28294325157465,4,1,0.5,"poisson",6,174,18924000
3.48998794246519,4,1,0.5,"poisson",6,174,18924000
4.15719616092645,4,1,0.5,"poisson",6,174,18924000
3.97184768663144,4,1,0.5,"poisson",6,174,18924000
4.44716694819913,4,1,0.5,"poisson",6,174,18924000
3.25647949924238,4,1,0.5,"poisson",6,174,18924000
4.25045329127526,4,1,0.5,"poisson",6,174,18924000
5.24793876842577,4,1,0.5,"poisson",6,174,18924000
5.02963324932502,4,1,0.5,"poisson",6,174,18924000
3.61727756312192,4,1,0.5,"poisson",6,174,18924000
5.15651498410358,4,1,0.5,"poisson",6,174,18924000
4.06121499470515,4,1,0.5,"poisson",6,174,18924000
4.45640071771349,4,1,0.5,"poisson",6,174,18924000
3.58307073082536,4,1,0.5,"poisson",6,174,18924000
3.62785620812069,4,1,0.5,"poisson",6,174,18924000
3.00815916050726,4,1,0.5,"poisson",6,174,18924000
3.72653084187305,4,1,0.5,"poisson",6,174,18924000
4.86615699091343,4,1,0.5,"poisson",6,174,18924000
3.78913322778031,4,1,0.5,"poisson",6,174,18924000
3.39186143183324,4,1,0.5,"poisson",6,174,18924000
3.19938293044976,4,1,0.5,"poisson",6,174,18924000
5.43177138906194,4,1,0.5,"poisson",6,174,18924000
3.78952202661912,4,1,0.5,"poisson",6,174,18924000
3.27516529474972,4,1,0.5,"poisson",6,174,18924000
3.85708394818477,4,1,0.5,"poisson",6,174,18924000
3.3366588765749,4,1,0.5,"poisson",6,174,18924000
4.1677124408915,4,1,0.5,"poisson",6,174,18924000
3.10280800079236,4,1,0.5,"poisson",6,174,18924000
3.47339859445187,4,1,0.5,"poisson",6,174,18924000
3.029075931149,4,1,0.5,"poisson",6,174,18924000
4.02784501984435,4,1,0.5,"poisson",6,174,18924000
4.2673702178012,4,1,0.5,"poisson",6,174,18924000
4.33410429272782,4,1,0.5,"poisson",6,174,18924000
5.05687030995379,4,1,0.5,"poisson",6,174,18924000
2.37129906226643,4,1,0.5,"poisson",6,174,18924000
3.35813598572616,4,1,0.5,"poisson",6,174,18924000
3.26923517643408,4,1,0.5,"poisson",6,174,18924000
3.77871731951943,4,1,0.5,"poisson",6,174,18924000
5.09130622412502,4,1,0.5,"poisson",6,174,18924000
3.04501749762186,4,1,0.5,"poisson",6,174,18924000
5.28815572184661,4,1,0.5,"poisson",6,174,18924000
4.44890096811225,4,1,0.5,"poisson",6,174,18924000
4.26292781585934,4,1,0.5,"poisson",6,174,18924000
4.76797000135325,4,1,0.5,"poisson",6,174,18924000
4.70011188726984,4,1,0.5,"poisson",6,174,18924000
3.8359744298598,4,1,0.5,"poisson",6,174,18924000
2.87476967153871,4,1,0.5,"poisson",6,174,18924000
4.67289230346813,4,1,0.5,"poisson",6,174,18924000
2.76584404636014,4,1,0.5,"poisson",6,174,18924000
3.92766085491901,4,1,0.5,"poisson",8,130,18896000
4.01115072991927,4,1,0.5,"poisson",8,130,18896000
3.85350609232137,4,1,0.5,"poisson",8,130,18896000
4.72224344685389,4,1,0.5,"poisson",8,130,18896000
5.03613837378975,4,1,0.5,"poisson",8,130,18896000
3.42067538170159,4,1,0.5,"poisson",8,130,18896000
4.04602675903329,4,1,0.5,"poisson",8,130,18896000
4.23357661543671,4,1,0.5,"poisson",8,130,18896000
2.67264419210423,4,1,0.5,"poisson",8,130,18896000
3.97437953197783,4,1,0.5,"poisson",8,130,18896000
3.3050609974251,4,1,0.5,"poisson",8,130,18896000
4.02159683386559,4,1,0.5,"poisson",8,130,18896000
2.6807811510832,4,1,0.5,"poisson",8,130,18896000
2.67471684794444,4,1,0.5,"poisson",8,130,18896000
3.68942105053186,4,1,0.5,"poisson",8,130,18896000
3.9994203108202,4,1,0.5,"poisson",8,130,18896000
3.67437660103416,4,1,0.5,"poisson",8,130,18896000
3.95428429467974,4,1,0.5,"poisson",8,130,18896000
4.18919368384712,4,1,0.5,"poisson",8,130,18896000
3.81294257803022,4,1,0.5,"poisson",8,130,18896000
5.13265817307252,4,1,0.5,"poisson",8,130,18896000
3.72887235960794,4,1,0.5,"poisson",8,130,18896000
3.73526894963694,4,1,0.5,"poisson",8,130,18896000
4.25733355077468,4,1,0.5,"poisson",8,130,18896000
4.11256729778563,4,1,0.5,"poisson",8,130,18896000
3.325223547544,4,1,0.5,"poisson",8,130,18896000
3.35193882370656,4,1,0.5,"poisson",8,130,18896000
3.53024335831617,4,1,0.5,"poisson",8,130,18896000
3.87405765436921,4,1,0.5,"poisson",8,130,18896000
3.69183487846534,4,1,0.5,"poisson",8,130,18896000
3.60202460630348,4,1,0.5,"poisson",8,130,18896000
3.94878568401025,4,1,0.5,"poisson",8,130,18896000
4.48013463219337,4,1,0.5,"poisson",8,130,18896000
3.66592815923346,4,1,0.5,"poisson",8,130,18896000
3.23159739390828,4,1,0.5,"poisson",8,130,18896000
4.3106466611177,4,1,0.5,"poisson",8,130,18896000
4.76170597187319,4,1,0.5,"poisson",8,130,18896000
3.877538359459,4,1,0.5,"poisson",8,130,18896000
4.33364249343195,4,1,0.5,"poisson",8,130,18896000
5.37776052366033,4,1,0.5,"poisson",8,130,18896000
3.51331881468667,4,1,0.5,"poisson",8,130,18896000
4.9129522100641,4,1,0.5,"poisson",8,130,18896000
2.97714048548157,4,1,0.5,"poisson",8,130,18896000
4.57043824610875,4,1,0.5,"poisson",8,130,18896000
4.08836705591802,4,1,0.5,"poisson",8,130,18896000
3.00015716387358,4,1,0.5,"poisson",8,130,18896000
4.14177706996447,4,1,0.5,"poisson",8,130,18896000
2.46154721953204,4,1,0.5,"poisson",8,130,18896000
3.19448797481249,4,1,0.5,"poisson",8,130,18896000
