"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
4.00347070873248,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00507475916068,4,0.005,0.5,"normal",4,9421,1.9e+07
3.9924196142876,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01630267237359,4,0.005,0.5,"normal",4,9421,1.9e+07
3.98849770330609,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99751881880477,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01512896804241,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99973912123756,4,0.005,0.5,"normal",4,9421,1.9e+07
3.9921246410665,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00402936806499,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99618289170623,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00047109517019,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99766261915177,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00450680063756,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00741287071787,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0079721109187,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00351735069982,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00221892476845,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99369892691558,4,0.005,0.5,"normal",4,9421,1.9e+07
3.98091570594611,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00606139425364,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99130648883981,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99781725701899,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99279453832936,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99156914715067,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00547112291341,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99326777154059,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99588942315478,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00269307191591,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99944467037663,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0053444148921,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00996411857124,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99609314470415,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01474946275556,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99676777889146,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99737435838555,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00301930792098,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99381022935205,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99607262129909,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0015677074315,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99613650964332,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99809115548837,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00585652300435,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00016809641867,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00272000337173,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00402306489824,4,0.005,0.5,"normal",4,9421,1.9e+07
3.98665365608246,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00921503512255,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00174220151281,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00279648322412,4,0.005,0.5,"normal",4,9421,1.9e+07
3.9978348090938,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99585545087053,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01416098164377,4,0.005,0.5,"normal",4,9421,1.9e+07
3.9896471023483,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00649470957742,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0050190128888,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99724541980997,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99430693879897,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99179413855669,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99397149011862,4,0.005,0.5,"normal",4,9421,1.9e+07
3.9982742090685,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99776745219979,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00531546353036,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01662094238632,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00189714649203,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00399581005873,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99087139993209,4,0.005,0.5,"normal",4,9421,1.9e+07
3.9991836892426,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00570221347259,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99465677242198,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00266321416212,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01308585862341,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0200418871299,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00084260068975,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99329172570483,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01372133685112,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00143178901087,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0092957435219,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99406359264352,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99510601613145,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00480039878494,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00367323938474,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99454485278472,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99361372920603,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00535197395964,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01045650260684,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99906244729888,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0007088374765,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00503662659406,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99172516242107,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00095241286654,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99219004775345,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99963682272948,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00097386824702,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01021234887258,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00541412411927,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00142258282767,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99738099414606,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01277651335809,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99457015911363,4,0.005,0.5,"normal",4,9421,1.9e+07
3.98320000078509,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00166545591109,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00521652483506,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00025908008578,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99688456820139,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00896370030088,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00175492777808,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0005611127245,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99305759893087,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99397137351989,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99998388046261,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99482534491765,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99770776787172,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00288242060973,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00050903724327,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99016515501485,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99213132047407,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99803999963015,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99621008858382,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99472591315008,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0051264102251,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00509041943043,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00114869392492,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0025289708942,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00142369764785,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00204465542659,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0105524191287,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99191797796382,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99653720892322,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01403385971021,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99813422163545,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99010980403446,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99932034250042,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00393941702539,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99848358361269,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99081038815506,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99743706547375,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99199712090958,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00342589807058,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00438932547473,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99489111502307,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00123811341418,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99995040900872,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00546262183022,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99807547141263,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00701718669701,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00010520285963,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00235760532898,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99928803942728,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0036014921436,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99981868558639,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00206944806891,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99735012980034,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01250705306724,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00403885979369,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99800908067054,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00368427072256,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99659684927279,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00782587857687,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01005965204959,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99549572493838,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00150919504614,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00323798798476,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99493452587601,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00890229404184,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99532006578222,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99326040031858,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00306098542569,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99582080678972,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99572655023947,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01192219490423,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00496461794458,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99303563227639,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00169136107386,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00634378944759,4,0.005,0.5,"normal",4,9421,1.9e+07
3.98789551997862,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99142053882742,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00941184538909,4,0.005,0.5,"normal",4,9421,1.9e+07
3.98990944707218,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0103010227656,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00482476935475,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00713508124111,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01161435442456,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99299222628505,4,0.005,0.5,"normal",4,9421,1.9e+07
3.9993764466619,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0040489075544,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99087314007456,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00468413625074,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99980049940927,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00628314432934,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00133833831703,4,0.005,0.5,"normal",4,9421,1.9e+07
3.9872696192326,4,0.005,0.5,"normal",4,9421,1.9e+07
3.98675683167333,4,0.005,0.5,"normal",4,9421,1.9e+07
3.98807685100261,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01425612930828,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99365693833697,4,0.005,0.5,"normal",4,9421,1.9e+07
3.98446568325995,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0059707856466,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01473522201907,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00728089860199,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01184274833334,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99271472774015,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00490197013969,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99577433875897,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00647678140509,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00124246996994,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00677885232092,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01306654886823,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00245685752504,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00805614603881,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00361359491323,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99534950677084,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99722787744362,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99798493408461,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99651326344453,4,0.005,0.5,"normal",4,9421,1.9e+07
4.0005191717588,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01555774068926,4,0.005,0.5,"normal",4,9421,1.9e+07
4.01814142316812,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99791435392723,4,0.005,0.5,"normal",4,9421,1.9e+07
4.00178064285756,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99015643039819,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99728411317317,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99906695057312,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99533547100836,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99350151010944,4,0.005,0.5,"normal",4,9421,1.9e+07
3.99216062373647,4,0.005,0.5,"normal",4,9421,1.9e+07
