"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
4.03310619995224,4,0.05,0.5,"poisson",4,9421,1.9e+07
3.95903101761771,4,0.05,0.5,"poisson",4,9421,1.9e+07
3.99181700901012,4,0.05,0.5,"poisson",4,9421,1.9e+07
3.96159463276578,4,0.05,0.5,"poisson",4,9421,1.9e+07
3.94534234541093,4,0.05,0.5,"poisson",4,9421,1.9e+07
4.02404031866328,4,0.05,0.5,"poisson",4,9421,1.9e+07
3.87758223865061,4,0.05,0.5,"poisson",4,9421,1.9e+07
3.9636797624168,4,0.05,0.5,"poisson",4,9421,1.9e+07
4.02529071565136,4,0.05,0.5,"poisson",4,9421,1.9e+07
4.05669439644397,4,0.05,0.5,"poisson",4,9421,1.9e+07
4.02160390750165,4,0.05,0.5,"poisson",6,6254,18999000
4.03028037250712,4,0.05,0.5,"poisson",6,6254,18999000
3.91618875936075,4,0.05,0.5,"poisson",6,6254,18999000
4.01805101204704,4,0.05,0.5,"poisson",6,6254,18999000
4.1006352052825,4,0.05,0.5,"poisson",6,6254,18999000
4.03919113479239,4,0.05,0.5,"poisson",6,6254,18999000
3.97572158799122,4,0.05,0.5,"poisson",6,6254,18999000
4.02409701023062,4,0.05,0.5,"poisson",6,6254,18999000
3.97723589563036,4,0.05,0.5,"poisson",6,6254,18999000
3.96720544677815,4,0.05,0.5,"poisson",6,6254,18999000
4.01977657124786,4,0.05,0.5,"poisson",6,6254,18999000
4.06315853667832,4,0.05,0.5,"poisson",6,6254,18999000
3.9577698918962,4,0.05,0.5,"poisson",6,6254,18999000
3.95993264846064,4,0.05,0.5,"poisson",6,6254,18999000
3.96271291912429,4,0.05,0.5,"poisson",6,6254,18999000
3.98043589829959,4,0.05,0.5,"poisson",6,6254,18999000
4.01202795713007,4,0.05,0.5,"poisson",6,6254,18999000
4.02199453610456,4,0.05,0.5,"poisson",6,6254,18999000
3.86229560568533,4,0.05,0.5,"poisson",6,6254,18999000
4.04961755359131,4,0.05,0.5,"poisson",6,6254,18999000
3.98940397928889,4,0.05,0.5,"poisson",6,6254,18999000
3.9449083493395,4,0.05,0.5,"poisson",6,6254,18999000
3.9637947228962,4,0.05,0.5,"poisson",6,6254,18999000
3.98851097746844,4,0.05,0.5,"poisson",6,6254,18999000
4.04614579457174,4,0.05,0.5,"poisson",6,6254,18999000
3.95991485943926,4,0.05,0.5,"poisson",6,6254,18999000
4.0154448749545,4,0.05,0.5,"poisson",6,6254,18999000
4.02061522610119,4,0.05,0.5,"poisson",6,6254,18999000
4.0963781332725,4,0.05,0.5,"poisson",6,6254,18999000
4.0419513487088,4,0.05,0.5,"poisson",6,6254,18999000
3.97701770479941,4,0.05,0.5,"poisson",6,6254,18999000
4.03609388112432,4,0.05,0.5,"poisson",6,6254,18999000
3.97886368531682,4,0.05,0.5,"poisson",6,6254,18999000
3.95906431942291,4,0.05,0.5,"poisson",6,6254,18999000
