"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
9.56355088358167,4,5,0.5,"normal",4,262,18952000
0.622721976963377,4,5,0.5,"normal",4,262,18952000
6.06233375482632,4,5,0.5,"normal",4,262,18952000
6.69462687550123,4,5,0.5,"normal",4,262,18952000
10.294386272559,4,5,0.5,"normal",4,262,18952000
4.25224660637524,4,5,0.5,"normal",4,262,18952000
-3.93321834877684,4,5,0.5,"normal",4,262,18952000
-0.899679259011942,4,5,0.5,"normal",4,262,18952000
-1.18453405670823,4,5,0.5,"normal",4,262,18952000
12.7338708492582,4,5,0.5,"normal",4,262,18952000
5.60076490322793,4,5,0.5,"normal",4,262,18952000
-1.99244248298967,4,5,0.5,"normal",4,262,18952000
7.32043600574744,4,5,0.5,"normal",4,262,18952000
5.20980606058614,4,5,0.5,"normal",4,262,18952000
-3.4490343546152,4,5,0.5,"normal",4,262,18952000
1.04227781042017,4,5,0.5,"normal",4,262,18952000
3.5226697867956,4,5,0.5,"normal",4,262,18952000
1.43624946919415,4,5,0.5,"normal",4,262,18952000
11.4157009401249,4,5,0.5,"normal",4,262,18952000
2.15906400987351,4,5,0.5,"normal",4,262,18952000
-3.2988152446161,4,5,0.5,"normal",4,262,18952000
5.23415520013132,4,5,0.5,"normal",4,262,18952000
0.136962946557678,4,5,0.5,"normal",4,262,18952000
0.32523065663507,4,5,0.5,"normal",4,262,18952000
5.0454922713157,4,5,0.5,"normal",4,262,18952000
3.49435972588193,4,5,0.5,"normal",4,262,18952000
5.0930115837576,4,5,0.5,"normal",4,262,18952000
8.21671718878578,4,5,0.5,"normal",4,262,18952000
5.60453774661414,4,5,0.5,"normal",4,262,18952000
-2.29000095508545,4,5,0.5,"normal",4,262,18952000
0.831785279408728,4,5,0.5,"normal",4,262,18952000
8.7861193698863,4,5,0.5,"normal",4,262,18952000
-4.36449992743273,4,5,0.5,"normal",4,262,18952000
8.44646199373438,4,5,0.5,"normal",4,262,18952000
7.89955306687964,4,5,0.5,"normal",4,262,18952000
8.50946466946952,4,5,0.5,"normal",4,262,18952000
10.2471295305862,4,5,0.5,"normal",4,262,18952000
13.6003985152775,4,5,0.5,"normal",4,262,18952000
13.2536691393964,4,5,0.5,"normal",4,262,18952000
4.26842559226328,4,5,0.5,"normal",4,262,18952000
3.43831187608418,4,5,0.5,"normal",4,262,18952000
5.52036265818595,4,5,0.5,"normal",4,262,18952000
2.44850375159367,4,5,0.5,"normal",4,262,18952000
5.02994289974129,4,5,0.5,"normal",4,262,18952000
-5.03637503149178,4,5,0.5,"normal",4,262,18952000
1.66695146774427,4,5,0.5,"normal",4,262,18952000
2.4650214021535,4,5,0.5,"normal",4,262,18952000
11.6487222804491,4,5,0.5,"normal",4,262,18952000
4.33821736304188,4,5,0.5,"normal",4,262,18952000
6.98900776389469,4,5,0.5,"normal",4,262,18952000
3.98035787914965,4,5,0.5,"normal",4,262,18952000
4.78702087572305,4,5,0.5,"normal",4,262,18952000
3.53896964688827,4,5,0.5,"normal",4,262,18952000
0.303141612100092,4,5,0.5,"normal",4,262,18952000
8.66453466748691,4,5,0.5,"normal",4,262,18952000
2.94703520210726,4,5,0.5,"normal",4,262,18952000
5.3556405346511,4,5,0.5,"normal",4,262,18952000
-6.43024021717323,4,5,0.5,"normal",4,262,18952000
-8.36442064720074,4,5,0.5,"normal",4,262,18952000
-0.208919622195265,4,5,0.5,"normal",4,262,18952000
-3.90972558672221,4,5,0.5,"normal",4,262,18952000
9.35723850347114,4,5,0.5,"normal",4,262,18952000
1.99448912895695,4,5,0.5,"normal",4,262,18952000
10.0273783199184,4,5,0.5,"normal",4,262,18952000
4.58234820029689,4,5,0.5,"normal",4,262,18952000
1.29633337950641,4,5,0.5,"normal",4,262,18952000
5.22296124827203,4,5,0.5,"normal",4,262,18952000
9.02449440665613,4,5,0.5,"normal",4,262,18952000
9.31658284793849,4,5,0.5,"normal",4,262,18952000
8.09558084052532,4,5,0.5,"normal",4,262,18952000
0.738259801839066,4,5,0.5,"normal",4,262,18952000
7.73426297646898,4,5,0.5,"normal",4,262,18952000
1.08531589618222,4,5,0.5,"normal",4,262,18952000
12.2979522142884,4,5,0.5,"normal",4,262,18952000
10.0475736005713,4,5,0.5,"normal",4,262,18952000
6.8185240272547,4,5,0.5,"normal",4,262,18952000
5.26862136461772,4,5,0.5,"normal",4,262,18952000
6.1622920271453,4,5,0.5,"normal",4,262,18952000
1.80259750302326,4,5,0.5,"normal",4,262,18952000
3.59216617362577,4,5,0.5,"normal",4,262,18952000
5.63983448769047,4,5,0.5,"normal",4,262,18952000
-0.560662164955087,4,5,0.5,"normal",4,262,18952000
5.09506773519338,4,5,0.5,"normal",4,262,18952000
8.43013219111202,4,5,0.5,"normal",4,262,18952000
8.12642215763394,4,5,0.5,"normal",4,262,18952000
10.9266761595727,4,5,0.5,"normal",4,262,18952000
8.71799582997186,4,5,0.5,"normal",4,262,18952000
1.79224034255966,4,5,0.5,"normal",4,262,18952000
8.74852686587002,4,5,0.5,"normal",4,262,18952000
1.43275704010568,4,5,0.5,"normal",4,262,18952000
5.92780315529005,4,5,0.5,"normal",4,262,18952000
0.809641467862881,4,5,0.5,"normal",4,262,18952000
1.0420175258255,4,5,0.5,"normal",4,262,18952000
8.67923827141261,4,5,0.5,"normal",4,262,18952000
1.69500309145398,4,5,0.5,"normal",4,262,18952000
-8.46356841959411,4,5,0.5,"normal",4,262,18952000
0.549133126940701,4,5,0.5,"normal",4,262,18952000
-5.88157035643289,4,5,0.5,"normal",4,262,18952000
3.45204625748613,4,5,0.5,"normal",4,262,18952000
-1.91208483800036,4,5,0.5,"normal",4,262,18952000
-4.53482775330622,4,5,0.5,"normal",4,262,18952000
-2.55354137796383,4,5,0.5,"normal",4,262,18952000
-3.02855496790046,4,5,0.5,"normal",4,262,18952000
5.30804457238559,4,5,0.5,"normal",4,262,18952000
7.77741325507143,4,5,0.5,"normal",4,262,18952000
10.7082758799403,4,5,0.5,"normal",4,262,18952000
1.31821003048279,4,5,0.5,"normal",4,262,18952000
11.277564867258,4,5,0.5,"normal",4,262,18952000
-3.63592506452133,4,5,0.5,"normal",4,262,18952000
3.16886394578051,4,5,0.5,"normal",4,262,18952000
15.6035214513233,4,5,0.5,"normal",4,262,18952000
2.34526173552263,4,5,0.5,"normal",4,262,18952000
5.71665505643882,4,5,0.5,"normal",4,262,18952000
2.98911128445362,4,5,0.5,"normal",4,262,18952000
4.82147502739236,4,5,0.5,"normal",4,262,18952000
5.04112769742843,4,5,0.5,"normal",4,262,18952000
-1.60116030560918,4,5,0.5,"normal",4,262,18952000
17.5289259994427,4,5,0.5,"normal",4,262,18952000
-1.82347040507511,4,5,0.5,"normal",4,262,18952000
8.15598563277422,4,5,0.5,"normal",4,262,18952000
1.40652921422716,4,5,0.5,"normal",4,262,18952000
5.33077607266072,4,5,0.5,"normal",4,262,18952000
3.46499421841863,4,5,0.5,"normal",4,262,18952000
6.06534528705608,4,5,0.5,"normal",4,262,18952000
8.06231883252275,4,5,0.5,"normal",4,262,18952000
9.51304884409155,4,5,0.5,"normal",4,262,18952000
-11.9419744584853,4,5,0.5,"normal",4,262,18952000
8.84371902784652,4,5,0.5,"normal",4,262,18952000
6.73057154549842,4,5,0.5,"normal",4,262,18952000
2.95653948821991,4,5,0.5,"normal",4,262,18952000
2.96383112468349,4,5,0.5,"normal",4,262,18952000
3.20223804985773,4,5,0.5,"normal",4,262,18952000
-2.48696958958603,4,5,0.5,"normal",4,262,18952000
0.223918301447937,4,5,0.5,"normal",4,262,18952000
12.493386288894,4,5,0.5,"normal",4,262,18952000
2.22963854807278,4,5,0.5,"normal",4,262,18952000
-0.375090683376783,4,5,0.5,"normal",4,262,18952000
1.83959075901765,4,5,0.5,"normal",4,262,18952000
3.9102057870514,4,5,0.5,"normal",4,262,18952000
10.2709082862087,4,5,0.5,"normal",4,262,18952000
4.04227382214318,4,5,0.5,"normal",4,262,18952000
3.56882973646357,4,5,0.5,"normal",4,262,18952000
5.82167549650989,4,5,0.5,"normal",4,262,18952000
9.80016273216752,4,5,0.5,"normal",4,262,18952000
3.46840321008508,4,5,0.5,"normal",4,262,18952000
-0.927971468173957,4,5,0.5,"normal",4,262,18952000
3.21107164696596,4,5,0.5,"normal",4,262,18952000
14.2615035114424,4,5,0.5,"normal",4,262,18952000
2.95756096238766,4,5,0.5,"normal",4,262,18952000
14.061201602673,4,5,0.5,"normal",4,262,18952000
-2.03067592496124,4,5,0.5,"normal",4,262,18952000
4.78002341245886,4,5,0.5,"normal",4,262,18952000
7.12698906035178,4,5,0.5,"normal",4,262,18952000
3.8724737748762,4,5,0.5,"normal",4,262,18952000
-0.315131130312573,4,5,0.5,"normal",4,262,18952000
-0.197763601947011,4,5,0.5,"normal",4,262,18952000
9.56334690367892,4,5,0.5,"normal",4,262,18952000
15.6607634515262,4,5,0.5,"normal",4,262,18952000
13.0475352066586,4,5,0.5,"normal",4,262,18952000
-4.94470746196367,4,5,0.5,"normal",4,262,18952000
4.83685396945539,4,5,0.5,"normal",4,262,18952000
13.9712720653682,4,5,0.5,"normal",4,262,18952000
-0.36190703653514,4,5,0.5,"normal",4,262,18952000
7.55910577246181,4,5,0.5,"normal",4,262,18952000
3.98491502059533,4,5,0.5,"normal",4,262,18952000
2.98776012685248,4,5,0.5,"normal",4,262,18952000
-2.999780620035,4,5,0.5,"normal",4,262,18952000
4.50879546000793,4,5,0.5,"normal",4,262,18952000
6.53513224886781,4,5,0.5,"normal",4,262,18952000
2.14574894840844,4,5,0.5,"normal",4,262,18952000
2.84809565792978,4,5,0.5,"normal",4,262,18952000
0.900937383785929,4,5,0.5,"normal",4,262,18952000
6.40912841759071,4,5,0.5,"normal",4,262,18952000
8.56296908312145,4,5,0.5,"normal",4,262,18952000
-2.6641623041914,4,5,0.5,"normal",4,262,18952000
4.66192925120508,4,5,0.5,"normal",4,262,18952000
-1.35121570795083,4,5,0.5,"normal",4,262,18952000
10.1066498053385,4,5,0.5,"normal",4,262,18952000
5.82042345147866,4,5,0.5,"normal",4,262,18952000
7.44356472232449,4,5,0.5,"normal",4,262,18952000
4.16841076164038,4,5,0.5,"normal",4,262,18952000
4.3166284641045,4,5,0.5,"normal",4,262,18952000
5.35258568591113,4,5,0.5,"normal",4,262,18952000
3.30666479042133,4,5,0.5,"normal",4,262,18952000
8.05360844570131,4,5,0.5,"normal",4,262,18952000
2.16558689766766,4,5,0.5,"normal",4,262,18952000
-3.50002028199847,4,5,0.5,"normal",4,262,18952000
6.61385615393077,4,5,0.5,"normal",4,262,18952000
-4.30916329840449,4,5,0.5,"normal",4,262,18952000
1.99704673410952,4,5,0.5,"normal",4,262,18952000
1.14573251831044,4,5,0.5,"normal",4,262,18952000
5.5068227549501,4,5,0.5,"normal",4,262,18952000
-1.01148440547596,4,5,0.5,"normal",4,262,18952000
3.60911918183706,4,5,0.5,"normal",4,262,18952000
9.71287767249503,4,5,0.5,"normal",4,262,18952000
5.71720610491351,4,5,0.5,"normal",4,262,18952000
